country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,expected_period,status,reason,detail_url,published_date,scraped_at,atc_code,prk
DK,Denmark,LMST,Xorox 30 mg/g øjensalve (Nordic Prime),Aciclovir ATC-kode: S01AD03 Forventet periode: Start juli 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Nordic Prime ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-07-11,,Start juli 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/xorox-nordic-prime-forsyningsvanskelighed/,2025-07-11T15:03:00Z,2026-09-23T20:54:00.192488,S01AD03,17191
DK,Denmark,LMST,"NovoMix 50 FlexPen 100 E/ml injektionsvæske, suspension, fyldt pen","Insulin aspart protamin, insulin aspart ATC-kode: A10AD05 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-07-09,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/novomix-50-flexpen-forsyningsvanskelighed-/,2025-07-09T11:56:00Z,2026-09-23T20:54:00.192490,A10AD05,121339
DK,Denmark,LMST,"Mixtard 30 Penfill 100 IE/ml injektionsvæske, suspension, cylinderampul","Insulin og Isophaninsulin (isophan(NHP)insulin), humant (rDNA) ATC-kode: A10AD01 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-07-09,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/mixtard-30-penfill-forsyningsvanskelighed-/,2025-07-09T11:53:00Z,2026-09-23T20:54:00.192491,A10AD01,
DK,Denmark,LMST,"Insulatard Penfill 100 IE/ml injektionsvæske, suspension, cylinderampul","Isophaninsulin (isophan(NHP)insulin, humant (rDNA)) ATC-kode: A10AC01 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-07-09,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/insulatard-penfill-forsyningsvanskelighed-/,2025-07-09T11:37:00Z,2026-09-23T20:54:00.192492,A10AC01,34851
DK,Denmark,LMST,"Actrapid Penfill 100 IE/ml injektionsvæske, opløsning i cylinderampul","Insulin, humant (rDNA) ATC-kode: A10AB01 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-07-09,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/actrapid-penfill-forsyningsvanskelighed-/,2025-07-09T11:31:00Z,2026-09-23T20:54:00.192493,A10AB01,97330
DK,Denmark,LMST,Okicare 30 mg/g øjensalve,Aciclovir ATC-kode: S01AD03 Forventet periode: Midt juli 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: 2care4 ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-07-08,,Midt juli 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/okicare-forsyningsvanskelighed-/,2025-07-08T11:48:00Z,2026-09-23T20:54:00.192494,S01AD03,17191
DK,Denmark,LMST,"Humulin Regular 100 IE/ml injektionsvæske, opløsning, hætteglas","Insulin, humant (rDNA) ATC-kode: A10AB01 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Eli Lilly Danmark A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-07-04,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/humulin-regular-forsyningsvanskelighed/,2025-07-04T12:56:00Z,2026-09-23T20:54:00.192495,A10AB01,
DK,Denmark,LMST,"Humulin NPH 100 IE/ml injektionsvæske, suspension, hætteglas","Isophaninsulin (isophan(NHP)insulin, humant (rDNA)) ATC-kode: A10AC01 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Eli Lilly Danmark A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-07-04,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/humulin-nph-forsyningsvanskelighed/,2025-07-04T12:48:00Z,2026-09-23T20:54:00.192497,A10AC01,
DK,Denmark,LMST,Humalog Mix25 KwikPen 100 E/ml (cartridge in pre-fille pen) injektionsvæske,Insulin lispro ATC-kode: A10AD04 Forventet periode: Fra slut september 2025 Årsag: Kommercielle årsager Virksomhed: Eli Lilly Danmark A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-07-04,,Fra slut september 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/humalog-mix25-kwikpen-forsyningsvanskelighed/,2025-07-04T12:43:00Z,2026-09-23T20:54:00.192498,A10AD04,121371
DK,Denmark,LMST,"Cinacalcet ""Accordpharma"" 30 mg filmovertrukne tabletter",Cinacalcet (cinacalcethydrochlorid) ATC-kode: H05BX01 Forventet periode: Start juni - ukendt Årsag: Kvalitetsproblemer Virksomhed: Accord Healthcare S,,,,2025-07-03,,Start juni 2025 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/cinacalcet-accordpharma-30-mg-filmovertrukne-tabletter-forsyningsvanskelighed/,2025-07-03T09:54:00Z,2026-09-23T20:54:00.192499,H05BX01,77100
DK,Denmark,LMST,Efient 5 mg filmovertrukne tabletter (Kurantis) ,Prasugrel ATC-kode: B01AC22 Forventet periode: Start juni 2025 - start januar 2027 Årsag: Kommercielle årsager Virksomhed: Kurantis ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-07-01,2027-01-05,Start juni 2025 - start januar 2027,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/efient-5-mg-kurantis-forsyningsvanskelighed-/,2025-07-01T08:51:00Z,2026-09-23T20:54:00.192501,B01AC22,196886
DK,Denmark,LMST,"Lemtrada 12 mg/1,2 ml koncentrat til infusionsvæske, opløsning",Alemtuzumab ATC-kode: L04AG06 Forventet periode: Fra slut juni 2025 Årsag: Kommercielle årsager Virksomhed: Sanofi A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-27,,Fra slut juni 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/lemtrada-forsyningsvanskelighed/,2025-06-27T08:40:00Z,2026-09-23T20:54:00.192502,L04AG06,
DK,Denmark,LMST,"Imovax Polio injektionsvæske, suspension","Poliovirus type 2, stamme MEF-1 (inaktiveret), Poliovirus type 3, stamme Saukett (inaktiveret), Poliovirus type 1, stamme Mahoney (inaktiveret) ATC-kode: J07BF03 Forventet periode: Fra slut maj 2025 Årsag: Leveringsvanskeligheder Virksomhed: Sanofi A/S Yderligere information : Permanent markedsophør",,,,2025-06-19,,Fra slut maj 2025,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/imovax-polio-forsyningsvanskelighed/,2025-06-19T09:18:00Z,2026-09-23T20:54:00.192504,J07BF03,101001
DK,Denmark,LMST,"Novorapid Flex Touch 100 E/ml injektionsvæske, opløsning",Insulin aspart ATC-kode: A10AB05 Forventet periode: Fra slut juli 2025 Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-16,,Fra slut juli 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/novorapid-flex-touch-forsyningsvanskelighed/,2025-06-16T11:11:00Z,2026-09-23T20:54:00.192505,A10AB05,
DK,Denmark,LMST,"Apidra SoloStar 100 Enheder/ml injektionsvæske, opløsning i fyldt pen",Insulin glulisin ATC-kode: A10AB06 Forventet periode: Fra slut juni 2025 Årsag: Kommercielle årsager Virksomhed: Sanofi A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-10,,Fra slut juni 2025,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/apidra-solostar-forsyningsvanskelighed/,2025-06-10T08:36:00Z,2026-09-23T20:54:00.192506,A10AB06,121290
DK,Denmark,LMST,"Noromectin Vet. 1,87% til heste oral pasta",Ivermectin ATC-kode: QP54AA01 Forventet periode: Slut maj 2025 - ukendt Årsag: Produktionsproblemer Virksomhed: Biovet ApS Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-04,,Slut maj 2025 - ukendt,shortage,Produktionsproblemer,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/noromectin-vet-1,87-til-heste-forsyningsvanskelighed/",2025-06-04T14:12:00Z,2026-09-23T20:54:00.192507,QP54AA01,
DK,Denmark,LMST,Efient 5 mg filmovertrukne tabletter (Nordic Prime) ,Prasugrel ATC-kode: B01AC22 Forventet periode: Start marts 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Nordic Prime ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-03,,Start marts 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/efient-5-mg-nordic-prime-forsyningsvanskelighed-/,2025-06-03T12:16:00Z,2026-09-23T20:54:00.192508,B01AC22,196886
DK,Denmark,LMST,Efient 5 mg filmovertrukne tabletter (Medartuum) ,Prasugrel ATC-kode: B01AC22 Forventet periode: Midt marts 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Medartuum AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-02,,Midt marts 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/efient-5-mg-medartuum-forsyningsvanskelighed-/,2025-06-02T10:38:00Z,2026-09-23T20:54:00.192509,B01AC22,196886
DK,Denmark,LMST,"Prasugrel ""Mylan"" 10 mg filmovertrukne tabletter (Abacus)",Prasugrel ATC-kode: B01AC22 Forventet periode: Midt juni 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Abacus Medicine A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-02,,Midt juni 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/prasugrel-mylan-10-mg-abacus-forsyningsvanskelighed-/,2025-06-02T10:34:00Z,2026-09-23T20:54:00.192511,B01AC22,196894
DK,Denmark,LMST,"Prasugrel ""Mylan"" 10 mg filmovertrukne tabletter (2care4)",Prasugrel ATC-kode: B01AC22 Forventet periode: Start februar 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: 2care4 ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-06-02,,Start februar 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/prasugrel-mylan-10-mg-2care4-forsyningsvanskelighed-/,2025-06-02T10:33:00Z,2026-09-23T20:54:00.192512,B01AC22,196894
DK,Denmark,LMST,Efient 10 mg filmovertrukne tabletter (Kurantis) ,Prasugrel ATC-kode: B01AC22 Forventet periode: Slut februar 2025 - slut januar 2027 Årsag: Kommercielle årsager Virksomhed: Kurantis ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-05-21,2027-01-25,Slut februar 2025 - slut januar 2027,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/efient-10-mg-kurantis-forsyningsvanskelighed-/,2025-05-21T11:47:00Z,2026-09-23T20:54:00.192514,B01AC22,196894
DK,Denmark,LMST,"Mucomyst 200 mg/ml inhalationsvæske til nebulisator, opløsning (Viatris)",Acetylcystein ATC-kode: R05CB01 Forventet periode: Midt januar 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Viatris ApS Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-05-16,,Midt januar 2025 - ukendt,shortage,Leveringsvanskeligheder,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/mucomyst-inhalationsvaeske-til-nebulisator,-oploesning-viatris-forsyningsvanskelighed/",2025-05-16T14:25:00Z,2026-09-23T20:54:00.192515,R05CB01,
DK,Denmark,LMST,"Selexid 1 g pulver til injektionsvæske, opløsning",Mecillinam ATC-kode: J01CA11 Forventet periode: Slut november 2020 – ukendt Årsag: Forsinkelser hos fremstiller Virksomhed: Karo Pharma AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-05-08,,Slut november 2020 – ukendt,shortage,Forsinkelser hos fremstiller,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human/forsyningsvanskeligheder-for-selexid-1-g/,2025-05-08T10:05:00Z,2026-09-23T20:54:00.192517,J01CA11,
DK,Denmark,LMST,"Mucomyst 200 mg/ml inhalationsvæske til nebulisator, opløsning (Paranova)",Acetylcystein ATC-kode: R05CB01 Forventet periode: Start januar 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Paranova Danmark A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-05-08,,Start januar 2025 - ukendt,shortage,Leveringsvanskeligheder,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/mucomyst-inhalationsvaeske-til-nebulisator,-oploesning-paranova-forsyningsvanskelighed/",2025-05-08T09:20:00Z,2026-09-23T20:54:00.192518,R05CB01,
DK,Denmark,LMST,Valbazen Vet. 19 mg/ml oral opløsning,Albendazol ATC-kode: QP52AC11 Forventet periode: Midt februar 2025 - ukendt Årsag: Produktionsproblemer Virksomhed: Zoetis Animal Health ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-04-16,,Midt februar 2025 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2025/valbazen-vet-19-mgml-forsyningsvanskeligheder/,2025-04-16T10:25:00Z,2026-09-23T20:54:00.192519,QP52AC11,
DK,Denmark,LMST,"Cinacalcet ""Sandoz"" 30 mg filmovertrukne tabletter",Cinacalcet ATC-kode: H05BX01 Forventet periode: Slut januar 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Sandoz A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-02-18,,Slut januar 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/cinacalcet-sandoz-30-mg-forsyningsvanskelighed/,2025-02-18T14:50:00Z,2026-09-23T20:54:00.192521,H05BX01,77100
DK,Denmark,LMST,Alminox ”DAK” 500 mg + 100 mg tyggetabletter,"Aluminiumaminoacetat hydrat, magnesiumhydroxid tungt ATC-kode: A02AD01 Forventet periode: Midt januar 2025 - ukendt Årsag: Øget salg/efterspørgsel Virksomhed: Orifarm Healthcare A/S Spørgsmål om aktuel status skal stilles til virksomheden",,,,2025-02-14,,Midt januar 2025 - ukendt,shortage,Øget salg/efterspørgsel,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/alminox-dak-forsyningsvanskelighed/,2025-02-14T13:07:00Z,2026-09-23T20:54:00.192522,A02AD01,
DK,Denmark,LMST,"Puregon 600 IE injektionsvæske, opløsning",Follitropin beta ATC-kode: G03GA06 Forventet periode: Start januar 2025 - ukendt Årsag: Kommercielle årsager Virksomhed: Organon Denmark ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-02-05,,Start januar 2025 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/puregon-600-ie-forsyningsvanskelighed/,2025-02-05T12:46:00Z,2026-09-23T20:54:00.192523,G03GA06,64289
DK,Denmark,LMST,"Puregon 300 IE injektionsvæske, opløsning",Follitropin beta ATC-kode: G03GA06 Forventet periode: Start januar 2025 - ukendt Årsag: Kommercielle årsager Virksomhed: Organon Denmark ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-02-05,,Start januar 2025 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2025/puregon-300-ie-forsyningsvanskelighed/,2025-02-05T12:12:00Z,2026-09-23T20:54:00.192524,G03GA06,
DK,Denmark,LMST,Imadrax Novum 1000 mg dispergible tabletter,Amoxicillin ATC-kode: J01CA04 Forventet periode: Slut december 2022 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Sandoz A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-01-13,,Slut december 2022 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/imadrax-novum-1000-mg-dispergible-tabletter-forsyningsvanskelighed/,2025-01-13T13:52:00Z,2026-09-23T20:54:00.192526,J01CA04,68470
DK,Denmark,LMST,Keflex 500 mg tabletter,Cefalexin ATC-kode: J01DB01 Forventet periode: Slut august 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Stada Nordic ApS Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2025-01-10,,Slut august 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/keflex-forsyningsvanskelighed/,2025-01-10T18:56:00Z,2026-09-23T20:54:00.192527,J01DB01,5835
DK,Denmark,LMST,"Imukin 200 mikrogram/ml injektionsvæske, opløsning","Interferon gamma-1B, human biosyntetisk ATC-kode: L03AB03 Periode: Start september 2024 – ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden",,,,2024-12-23,,Start september 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/imukin-forsyningsvanskelighed/,2024-12-23T14:48:00Z,2026-09-23T20:54:00.192528,L03AB03,37362
DK,Denmark,LMST,"Propyltiouracil ""Medic"" 100 mg filmovertrukne tabletter",,,,,2024-12-13,,April 2023 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2023/propyltiouracil-medic-forsyningsvanskelighed/,2024-12-13T15:55:00Z,2026-09-23T20:54:00.192529,,
DK,Denmark,LMST,"Sulfametizol ""Actavis"" 500 mg tabletter",Sulfamethizol ATC-kode: J01EB02 Forventet periode: Fra slut oktober 2024 Årsag: Kommercielle årsager Virksomhed: Teva Denmark A/S Yderligere informationer: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-12-11,,Fra slut oktober 2024,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/sulfametizol-actavis-forsyningsvanskelighed/,2024-12-11T13:49:00Z,2026-09-23T20:54:00.192530,J01EB02,
DK,Denmark,LMST,"Morfin ""DAK"" 30 mg tabletter (30 stk.)",Morphin (morphinhydrochloridtrihydrat) ATC-kode: N02AA01 Forventet periode: Slut maj 2024 - ukendt Årsag: Kommercielle årsager Virksomhed: Orifarm Healthcare A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-10-18,,Slut maj 2024 - ukendt,shortage,Kommercielle årsager,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/morfin-dak-30-mg-tabletter-30-stk-forsyningsvanskelighed/,2024-10-18T11:29:00Z,2026-09-23T20:54:00.192532,N02AA01,
DK,Denmark,LMST,"Atomoxetin ""Glenmark"" 10 mg kapsler, hårde ",Atomoxetin ATC-kode: N06BA09 Forventet periode: Midt maj 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Glenmark Pharmaceuticals Nordic AB Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-09-25,,Midt maj 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/atomoxetin-glenmark-10-mg-forsyningsvanskelighed/,2024-09-25T10:11:00Z,2026-09-23T20:54:00.192533,N06BA09,76708
DK,Denmark,LMST,"Norditropin NordiFlex 15 mg/1,5 ml injektionsvæske, opløsning i fyldt pen",Somatropin ATC-kode: H01AC01 Forventet periode: Start august 2024 - ukendt Årsag: Kommercielle årsager Virksomhed: Novo Nordisk A/S Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-09-23,,Start august 2024 - ukendt,shortage,Kommercielle årsager,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/norditropin-nordiflex-15-mg1,5-ml-forsyningsvanskelighed/",2024-09-23T12:52:00Z,2026-09-23T20:54:00.192534,H01AC01,
DK,Denmark,LMST,Tetracyclin Actavis 250 mg filmovertrukne tabletter (Orifarm),Tetracyclin ATC-kode: J01AA07 Forventet periode: Slut maj 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-09-12,,Slut maj 2024 - ukendt ,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/tetracyclin-actavis-250-mg-orifarm-forsyningsvanskelighed/,2024-09-12T13:36:00Z,2026-09-23T20:54:00.192535,J01AA07,33219
DK,Denmark,LMST,Paraghurt tabletter,"Streptococcus faecium, frysetørret ATC-kode: A07FA01 Forventet periode: Slut juni 2024 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Teva Denmark A/S Spørgsmål om aktuel status skal stilles til virksomheden",,,,2024-09-12,,Slut juni 2024 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/paraghurt-forsyningsvanskeligheder/,2024-09-12T11:44:00Z,2026-09-23T20:54:00.192537,A07FA01,
DK,Denmark,LMST,"Tetracyclin ""Actavis"" 250 mg filmovertrukne tabletter ",Tetracyclin ATC-kode: J01AA07 Forventet periode: Slut august 2024 - ukendt Årsag: Produktionsproblemer Virksomhed: Teva Denmark A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-09-04,,Slut august 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/tetracyclin-actavis-250-mg-forsyningsvanskelighed/,2024-09-04T14:28:00Z,2026-09-23T20:54:00.192538,J01AA07,33219
DK,Denmark,LMST,"Probenecid ""Medic"" 250 mg tabletter",Probenecid ATC-kode: M04AB01 Forventet periode: Slut januar 2024 - ukendt Årsag: Produktionsproblemer Virksomhed: Viatris ApS Yderligere information: Permanent markedsophør Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2024-08-13,,Slut januar 2024 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/probenecid-medic-forsyningsvanskelighed/,2024-08-13T13:28:00Z,2026-09-23T20:54:00.192539,M04AB01,138142
DK,Denmark,LMST,"Atomoxetine ""Accord"" 10 mg kapsler, hårde ",Atomoxetin ATC-kode: N06BA09 Forventet periode: Midt juni 2024 - ukendt Årsag: Kvalitetsproblemer Virksomhed: Accord Healthcare B,,,,2024-07-16,,Midt juni 2024 - ukendt,shortage,Kvalitetsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2024/atomoxetine-accord-10-mg-forsyningsvanskelighed/,2024-07-16T13:48:00Z,2026-09-23T20:54:00.192540,N06BA09,76708
