country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at,atc_code,prk
IT,Italy,AIFA,NEXPLANON,ETONOGESTREL,«68  MG  IMPIANTO  PER  USO  SOTTOCUTANEO»  5  IMPIANTI,,34352029,2026-09-15,2028-09-15,shortage,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093783,G03AC08,52353
IT,Italy,AIFA,NEXVIADYME,AVALGLUCOSIDASI ALFA,100 mg - polvere per concentrato per soluzione per infusione - uso endovenoso - flaconcino (vetro) - 1 flaconcino,,50184011,2026-06-23,,shortage - end date unknown,Problemi produttivi,Rilasciata determinazione per limportazione al titolare A.I.C.,2026-09-21T13:18:35.093800,A16AB05,
IT,Italy,AIFA,NICETILE,LEVOACETILCARNITINA CLORIDRATO,"""500 MG/4 ML POLVERE  E SOLVENTE PER SOLUZIONE INIETTABILE""  5 FLACONCINI + 5 FIALE SOLVENTE 4 ML",,25369075,2026-09-09,2026-11-09,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093823,A16AA01,
IT,Italy,AIFA,NIFEDIPINA DOC,NIFEDIPINA,"""60 MG COMPRESSE RIVESTITE A RILASCIO PROLUNGATO"" 28 COMPRESSE IN BLISTER PVC/PVDC-AL",,36395046,2026-01-16,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093840,C08CA05,33707
IT,Italy,AIFA,NIFEDIPINA DOC,NIFEDIPINA,"""30 MG COMPRESSE A RILASCIO PROLUNGATO""14 COMPRESSE",,36395022,2026-05-29,,shortage - end date unknown,Problemi produttivi,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.093857,C08CA05,33693
IT,Italy,AIFA,NIFEDIPINA DOC,NIFEDIPINA,"""30 MG COMPRESSE RIVESTITE A RILASCIO PROLUNGATO"" 28 COMPRESSE IN BLISTER PVC/PVDC-AL",,36395034,2026-02-28,,shortage - end date unknown,Problemi produttivi,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.093875,C08CA05,33693
IT,Italy,AIFA,NIFEDIPINA MYLAN GENERICS ITALIA,NIFEDIPINA,"""30 MG COMPRESSE RIVESTITE A  RILASCIO PROLUNGATO"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",,33718040,2026-09-10,,shortage - end date unknown,Elevata richiesta,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.093895,C08CA05,33693
IT,Italy,AIFA,NIFEDIPINA MYLAN GENERICS ITALIA,NIFEDIPINA,"""30 MG COMPRESSE RIVESTITE A  RILASCIO PROLUNGATO"" 14 COMPRESSE",,33718026,2026-10-26,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093912,C08CA05,33693
IT,Italy,AIFA,NIKLOD,DISODIO CLODRONATO + LIDOCAINA CLORIDRATO,"""200 MG+ 40 MG SOLUZIONE INIETTABILE CON LIDOCAINA"" 3 FIALE DA 4 ML",,34292084,2026-04-20,,shortage - end date unknown,Elevata richiesta/problemi produttivi: distribuzione contingentata,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093929,,
IT,Italy,AIFA,NILEMDO,ACIDO BEMPEDOICO,180 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PVC/ALLUMINIO) - 28 COMPRESSE,,48721029,2026-09-25,2026-11-13,shortage,Problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.093952,C10AX15,
IT,Italy,AIFA,NIMBEX,CISATRACURIO BESILATO,"""2"" 5 FIALE DA 2,5 ML 2 MG/ML",,31975016,2024-06-17,2026-09-30,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093975,,
IT,Italy,AIFA,NIMBEX,CISATRACURIO BESILATO,"""2"" 5 FIALE DA 5 ML 2 MG/ML",,31975028,2025-02-01,2026-10-30,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.093996,,
IT,Italy,AIFA,NIMBEX,CISATRACURIO BESILATO,"""5"" 1 FLACONCINO DA 30 ML 5 MG/ML",,31975055,2024-08-20,2026-10-30,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094018,,
IT,Italy,AIFA,NIMBEX,CISATRACURIO BESILATO,"""2"" 5 FIALE DA 10 ML 2 MG/ML",,31975030,2024-08-12,2026-10-30,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094040,,
IT,Italy,AIFA,NIMESULIDE RATIOPHARM,NIMESULIDE,"""100 MG GRANULATO PER SOSPENSIONE ORALE"" 30 BUSTINE",,33673029,2026-11-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094057,M01AX17,
IT,Italy,AIFA,NIMVASTID,RIVASTIGMINA,"""3 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PVDC/AL)"" 56 CAPSULE",,41673106,2024-03-21,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094075,N06DA03,50172
IT,Italy,AIFA,NIMVASTID,RIVASTIGMINA,"""1.5 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PVDC/AL)"" 56 CAPSULE",,41673043,2025-11-06,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094092,N06DA03,50164
IT,Italy,AIFA,NIMVASTID,RIVASTIGMINA,"""4.5 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PVDC/AL)"" 56 CAPSULE",,41673169,2026-03-03,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094109,N06DA03,50180
IT,Italy,AIFA,NINTEDANIB DR. REDDYS,NINTEDANIB,150 MG CAPSULE MOLLI 60 CAPSULE IN BLISTER OPA/AL/PVC-AL,,52207089,2026-09-17,,shortage - end date unknown,Elevata richiesta (carenza relativa solo al canale ospedaliero),Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094127,L01EX09,127329
IT,Italy,AIFA,NINTEDANIB DR. REDDYS,NINTEDANIB,100 MG CAPSULE MOLLI 60 CAPSULE IN BLISTER OPA/AL/PVC-AL,,52207026,2026-10-17,,shortage - end date unknown,Elevata richiesta (carenza relativa solo al canale ospedaliero),Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094156,L01EX09,127310
IT,Italy,AIFA,NINTEDANIB SANDOZ,NINTEDANIB,"""150 MG CAPSULE MOLLI"" 60X1 CAPSULE IN BLISTER DIVISIBILE PER DOSE UNITARIA OPA/AL/PVC-AL",,51575049,2026-08-26,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094173,L01EX09,127329
IT,Italy,AIFA,NINTEDANIB SANDOZ,NINTEDANIB,"""100 MG CAPSULE MOLLI"" 60X1 CAPSULE IN BLISTER DIVISIBILE PER DOSE UNITARIA OPA/AL/PVC-AL",,51575025,2026-08-26,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094190,L01EX09,127310
IT,Italy,AIFA,NIPENT,PENTOSTATINA,"«10 mg polvere per soluzione iniettabile, polvere per soluzione per infusione» - 1 flaconcino",,28645012,2026-09-16,,shortage - end date unknown,Problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.094208,L01XX08,
IT,Italy,AIFA,NIPIN,NIFEDIPINA,"""30 MG COMPRESSE RIVESTITE A RILASCIO MODIFICATO"" 14 COMPRESSE",,31806019,2025-10-25,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094225,C08CA05,33693
IT,Italy,AIFA,NIPIN,NIFEDIPINA,"""60 MG COMPRESSE RIVESTITE A RILASCIO MODIFICATO"" 14 COMPRESSE",,31806021,2025-10-25,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094242,C08CA05,33707
IT,Italy,AIFA,NITROGLICERINA EG STADA,NITROGLICERINA,"""5 MG/24 ORE CEROTTI TRANSDERMICI ""15 CEROTTI",,29029016,2026-07-31,2026-10-29,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094264,C01DA02,
IT,Italy,AIFA,NIULIVA,IMMUNOGLOBULINA UMANA ANTIEPATITE B,"""250 I.U./ML SOLUZIONE PER INFUSIONE"" 1 FLACONCINO DI VETRO DA 40 ML",,38445045,2024-04-02,2026-12-31,shortage,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094287,J06BB02,167185
IT,Italy,AIFA,NIULIVA,IMMUNOGLOBULINA UMANA ANTIEPATITE B,"""250 I.U./ML SOLUZIONE PER INFUSIONE"" 1 SIRINGA DI VETRO DA 4 ML",,38445021,2026-03-20,2026-08-31,resolved,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094309,J06BB02,167185
IT,Italy,AIFA,NIULIVA,IMMUNOGLOBULINA UMANA ANTIEPATITE B,"""250 I.U./ML SOLUZIONE PER INFUSIONE"" 1 FLACONCINO DI VETRO DA 20 ML",,38445033,2026-03-20,2026-08-31,resolved,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094331,J06BB02,167185
IT,Italy,AIFA,NIVESTIM,FILGRASTIM,"12 MU (120 MCG/0,2 ML) - SOLUZIONE INIETTABILE/INFUSIONE - USO SOTTOCUTANEO O ENDOVENOSO - SIRINGA(VETRO) PRERIEMPITA 1 SIRINGA PRERIEMPITA DA 0,2ML",,40158014,2026-09-09,2027-03-21,shortage,Elevata richiesta,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094353,L03AA02,223786
IT,Italy,AIFA,NIVESTIM,FILGRASTIM,"""30 MU (300 MCG/0,5 ML)-SOLUZIONE INIETTABILE/INFUSIONE-USO SOTTOCUTANEO O ENDOVENOSO-SIRINGA(VETRO) PRERIEMPITA"" 1 SIRINGA PRERIEMPITA DA 0,5ML",,40158040,2026-09-04,2026-10-31,shortage,Elevata richiesta,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.094374,L03AA02,41831
IT,Italy,AIFA,NIZACOL,MICONAZOLO,10 COMPRESSE 500 MG,,25999121,2018-11-01,2026-12-31,shortage,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094396,D01AC02,
IT,Italy,AIFA,NORCAPTO,NORTRIPTILINA,"""10 MG CAPSULE RIGIDE"" 30 CAPSULE IN BLISTER PVC/PVDC/AL",,47509017,2025-09-01,2027-09-01,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094418,N06AA10,
IT,Italy,AIFA,NORCAPTO,NORTRIPTILINA,"""25 MG CAPSULE RIGIDE"" 30 CAPSULE IN BLISTER PVC/PVDC/AL",,47509029,2025-09-01,2027-09-01,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094440,N06AA10,
IT,Italy,AIFA,NORDITROPIN,SOMATROPINA,"""NORDIFLEX 15 MG/1,5 ML SOLUZIONE INIETTABILE"" 1 PENNA PRERIEMPITA MULTIDOSE DI VETRO DA 1,5 ML",,27686118,2024-02-22,,shortage - end date unknown,Cessata commercializzazione definitiva,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.094465,H01AC01,
IT,Italy,AIFA,NORMIX,RIFAXIMINA,"""2 G/100 ML GRANULATO PER SOSPENSIONE ORALE"" 1 FLACONE 60 ML",,25300043,2018-04-15,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094482,A07AA11,
IT,Italy,AIFA,NORUXOL,COLLAGENASI,"""30 G UNGUENTO"" 1 TUBO",,28039028,2026-06-01,2027-02-28,shortage,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094504,D03BA02,34797
IT,Italy,AIFA,NOVALGINA,METAMIZOLO SODICO,"""1 G/2 ML SOLUZIONE INIETTABILE""5 FIALE 2 ML",,8679021,2026-11-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094523,N02BB02,1953
IT,Italy,AIFA,NOVYNETTE,DESOGESTREL + ETINILESTRADIOLO,21 COMPRESSE RIVESTITE CON FILM IN BLISTER AL/PVC/PVDC DA 150 MCG + 20 MCG,,35984018,2027-05-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094539,,
IT,Italy,AIFA,NUCEIVA,TOSSINA BOTULINICA DI CLOSTRIDIUM BOTULINUM TIPO A,50 U - POLVERE PER SOLUZIONE INIETTABILE - USO INTRAMUSCOLARE - FLACONCINO (IN VETRO) - 1 FLACONCINO,,48254027,2025-12-15,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094557,M03AX01,115967
IT,Italy,AIFA,NUPERAL,DOXILAMINA SUCCINATO + PIRIDOSSINA CLORIDRATO,"""10 MG/10 MG CAPSULE RIGIDE A RILASCIO MODIFICATO"" 24 CAPSULE IN BLISTER PVC/PVDC/AL",,45210010,2026-07-29,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094577,,
IT,Italy,AIFA,NUSTENDI,ACIDO BEMPEDOICO + EZETIMIBE,180 MG/10 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PVC/ACLAR/ALLUMINIO) - 28 COMPRESSE,,48668026,2026-10-28,2026-11-11,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094597,,
IT,Italy,AIFA,NYXOID,NALOXONE (TD),"1,8 MG - SPRAY NASALE, SOLUZIONE - USO NASALE - FLACONCINO - 0,1 ML - 2 FLACONI NEBULIZZATORI",,45777012,2026-03-27,2026-10-31,shortage,Elevata richiesta: distribuzione contingentata,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094619,A06AH04,
IT,Italy,AIFA,OBODENCE,DENOSUMAB,60 mg - Soluzione iniettabile - Uso sottocutaneo - siringa preriempita (vetro) 1 mL (60 mg/mL) - 1 siringa preriempita,,51989010,2026-08-10,,shortage - end date unknown,Elevata richiesta,Rilasciata determinazione per limportazione al titolare A.I.C.,2026-09-21T13:18:35.094639,M05BX04,96261
IT,Italy,AIFA,OCTANORM,IMMUNOGLOBULINA UMANA NORMALE,"""165 MG/ML SOLUZIONE INIETTABILE"" 1 FLACONCINO IN VETRO DA 48 ML",,40652164,2022-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094655,J06BA01,199036
IT,Italy,AIFA,OCTANORM,IMMUNOGLOBULINA UMANA NORMALE,"""165 MG/ML SOLUZIONE INIETTABILE"" 1 FLACONCINO IN VETRO DA 24 ML",,40652137,2022-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094673,J06BA01,
IT,Italy,AIFA,OCTANORM,IMMUNOGLOBULINA UMANA NORMALE,"""165 MG/ML SOLUZIONE INIETTABILE"" 1 FLACONCINO IN VETRO DA 6 ML",,40652075,2022-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094691,J06BA01,
IT,Italy,AIFA,OCTANORM,IMMUNOGLOBULINA UMANA NORMALE,"""165 MG/ML SOLUZIONE INIETTABILE"" 1 FLACONCINO IN VETRO DA 12 ML",,40652101,2022-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094710,J06BA01,199001
IT,Italy,AIFA,OCTANORM,IMMUNOGLOBULINA UMANA NORMALE,"""165 MG/ML SOLUZIONE INIETTABILE"" 1 FLACONCINO IN VETRO DA 20 ML",,40652048,2022-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094728,J06BA01,87084
IT,Italy,AIFA,OCTANORM,IMMUNOGLOBULINA UMANA NORMALE,"""165 MG/ML SOLUZIONE INIETTABILE"" 1 FLACONCINO IN VETRO DA 10 ML",,40652012,2022-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.094744,J06BA01,199052
IT,Italy,AIFA,OCTREOTIDE SUN,OCTREOTIDE ACETATO,"""1 MG/5 ML SOLUZIONE INIETTABILE"" 1 FLACONCINO MULTIDOSE IN VETRO DA 5 ML",,41156047,2025-07-14,,shortage - end date unknown,Elevata richiesta: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.094760,H01CB02,27529
IT,Italy,AIFA,OCTREOTIDE SUN,OCTREOTIDE ACETATO,"""0,05 MG/1 ML SOLUZIONE INIETTABILE"" 5 FIALE IN VETRO DA 1 ML",,41156011,2026-01-06,,shortage - end date unknown,Problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.094776,H01CB02,27502
IT,Italy,AIFA,OCTREOTIDE SUN,OCTREOTIDE ACETATO,"""0,1 MG/1 ML SOLUZIONE INIETTABILE"" 5 FIALE IN VETRO DA 1 ML",,41156023,2026-01-15,,shortage - end date unknown,Elevata richiesta/problemi produttivi,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.094792,H01CB02,27510
IT,Italy,AIFA,OCTREOTIDE SUN,OCTREOTIDE ACETATO,"""0,5 MG/1 ML SOLUZIONE INIETTABILE"" 5 FIALE IN VETRO DA 1 ML",,41156035,2026-08-04,,shortage - end date unknown,Problemi produttivi: distribuzione contingentata,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094808,H01CB02,32514
IT,Italy,AIFA,OCTREOTIDE TEVA,OCTREOTIDE ACETATO,"""20 MG POLVERE E SOLVENTE PER SOSPENSIONE INIETTABILE A RILASCIO PROLUNGATO"" 1 FLACONCINO IN VETRO DI POLVERE, 1 SIRINGA PRERIEMPITA DI SOLVENTE DA 2 ML CON ADATTATORE E AGO DI SICUREZZA",,47854031,2021-09-21,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094825,H01CB02,70459
IT,Italy,AIFA,OCTREOTIDE TEVA,OCTREOTIDE ACETATO,"""10 MG POLVERE E SOLVENTE PER SOSPENSIONE INIETTABILE A RILASCIO PROLUNGATO"" 1 FLACONCINO IN VETRO DI POLVERE, 1 SIRINGA PRERIEMPITA DI SOLVENTE DA 2  ML, CON ADATTATORE E AGO DI SICUREZZA",,47854017,2021-09-21,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094841,H01CB02,70440
IT,Italy,AIFA,OCTREOTIDE TEVA,OCTREOTIDE ACETATO,"""30 MG POLVERE E SOLVENTE PER SOSPENSIONE INIETTABILE A RILASCIO PROLUNGATO"" 1 FLACONCINO IN VETRO DI POLVERE, 1 SIRINGA PRERIEMPITA DI SOLVENTE DA 2 ML, CON ADATTATORE E AGO DI SICUREZZA",,47854056,2021-09-21,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094857,H01CB02,70467
IT,Italy,AIFA,OFTACILOX,CIPROFLOXACINA CLORIDRATO,"""0,3% COLLIRIO, SOLUZIONE"" FLACONE  5 ML",,28476012,2026-04-01,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094873,J01MA02,
IT,Italy,AIFA,OKI DOLORE E FEBBRE,KETOPROFENE SALE DI LISINA,"""25 MG COMPRESSE EFFERVESCENTI"" 12 COMPRESSE IN BUSTINA PAP/PE/AL/PE",,48414104,2026-04-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094889,M01AE03,79073
IT,Italy,AIFA,OLANZAPINA ACCORD,OLANZAPINA,"""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",,41598133,2026-04-01,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094905,N05AH03,45578
IT,Italy,AIFA,OLANZAPINA AUROBINDO,OLANZAPINA,"""10 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PA/AL/PVC-AL",,40429250,2026-10-07,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094922,N05AH03,45578
IT,Italy,AIFA,OLANZAPINA AUROBINDO,OLANZAPINA,"""2,5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PA/AL/PVC-AL",,40429033,2026-09-02,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094937,N05AH03,61271
IT,Italy,AIFA,OLANZAPINA AUROBINDO PHARMA ITALIA,OLANZAPINA,"""5 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER PA/AL-EEA/PE/AL-PE",,41954049,2026-05-06,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094954,N05AH03,60941
IT,Italy,AIFA,OLANZAPINA AUROBINDO PHARMA ITALIA,OLANZAPINA,"""10 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER PA/AL-EEA/PE/AL-PE",,41954177,2026-07-09,,shortage - end date unknown,Problemi produttivi: distribuzione contingentata (carenza relativa solo al canale ospedaliero),Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094970,N05AH03,60968
IT,Italy,AIFA,OLANZAPINA EG,OLANZAPINA,"""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",,40089056,2026-01-19,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.094986,N05AH03,45543
IT,Italy,AIFA,OLANZAPINA MYLAN PHARMA,OLANZAPINA,"""10 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",,42420113,2025-12-15,,shortage - end date unknown,Elevata richiesta/problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.095002,N05AH03,60968
IT,Italy,AIFA,OLANZAPINA MYLAN PHARMA,OLANZAPINA,"""5 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",,42420012,2026-08-01,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.095019,N05AH03,60941
IT,Italy,AIFA,OLANZAPINA PENSA PHARMA,OLANZAPINA,""" 10 MG COMPRESSE ORODISPERSIBILI "" 28 COMPRESSE IN BLISTER PA/AL/PVC/AL",,41288022,2026-07-01,2026-12-31,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.095039,N05AH03,60968
IT,Italy,AIFA,OLANZAPINA PENSA PHARMA,OLANZAPINA,""" 5 MG COMPRESSE ORODISPERSIBILI "" 28 COMPRESSE IN BLISTER PA/AL/PVC/AL",,41288010,2026-07-01,2026-12-31,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.095060,N05AH03,60941
IT,Italy,AIFA,OLANZAPINA SUN,OLANZAPINA,"""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/AL",,40223048,2025-05-22,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.095083,N05AH03,45543
IT,Italy,AIFA,OLANZAPINA SUN,OLANZAPINA,"""2,5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/AL",,40223012,2026-08-25,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.095099,N05AH03,61271
