country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at
ES,Spain,AEMPS,ALMAGATO STADAPHARM 500 MG COMPRIMIDOS MASTICABLES 48 comprimidos,,,,,729756,2026-02-09,2026-04-12,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.519015
ES,Spain,AEMPS,"EVACUANTE LAINCO SIMPLE, 16 sobres de 17,75 g",,,,,659973,2026-02-09,2027-02-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.519015
ES,Spain,AEMPS,"FELDENE FLAS 20 mg LIOFILIZADO ORAL, 20 liofilizados",,,,,699702,2026-02-09,2026-12-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.519015
ES,Spain,AEMPS,"LEVOTIROXINA SANOFI 500 MICROGRAMOS POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE , 1 vial + 1 vial de disolvente",,,,,696687,2026-02-09,2026-12-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-03-12T15:53:51.519015
ES,Spain,AEMPS,"OLANZAPINA TEVA 2,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,,765535,2026-02-09,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"POTELIGEO 4 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial de 5 ml",,,,,725778,2026-02-09,2026-05-04,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 6 meses.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"URONEFREX 125 mg CAPSULAS , 50 cápsulas",,,,,700574,2026-02-09,2026-03-23,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"AMINOPLASMAL B.BRAUN 15% SOLUCION PARA PERFUSION , 10 X 500 ml",,,,,702953,2026-02-06,2026-04-30,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"ANASTROZOL CINFA 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,L02BG03,663279,2026-02-06,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"BISOPROLOL CINFA 5 MG COMPRIMIDOS EFG , 30 comprimidos (Blister PVC/PVDC-ALUMINIO)",,,,C07AB07,703005,2026-02-06,2026-04-24,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"CAELYX PEGYLATED LIPOSOMAL 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial de 10 ml",,,,,674127,2026-02-06,,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"DOCETAXEL AUROVITAS 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION , 1 vial de 4 ml",,,,L01CD02,673413,2026-02-06,,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"LENALIDOMIDA KERN PHARMA 5 MG CAPSULAS DURAS EFG, 21 cápsulas",,,,,729344,2026-02-06,2026-07-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"XOMOLIX 2,5 mg/ml SOLUCION INYECTABLE , 10 ampollas de 1 ml",,,,,661030,2026-02-06,,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"AUGMENTINE 875 mg/125 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 30 comprimidos",,,,,697876,2026-02-05,,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"BOSUTINIB STADA 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,L01EA04,764409,2026-02-05,2026-04-30,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"CARMELOSA STADA 5 MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS , 30 envases unidosis de 0,4 ml",,,,,701637,2026-02-05,2026-03-16,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"DOLANTINA 50 mg/ml SOLUCION INYECTABLE , 1 ampolla de 2 ml",,,,,795351,2026-02-05,2026-05-14,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"GABAPENTINA CINFA 300 mg CAPSULAS DURAS EFG , 90 cápsulas",,,,N02BF01,655888,2026-02-05,2026-03-13,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,GAMAVAN 360 MICROGRAMOS/ML SOLUCION ORAL 1 frasco de 15 ml,,,,,728990,2026-02-05,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"HYRIMOZ 80 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA, 1 pluma precargada de 0,8 ml",,,,,762473,2026-02-05,2026-03-16,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,PEMETREXED ACCORD 25 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION 1 vial de 40 ml,,,,L01BA04,729782,2026-02-05,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"TERBINAFINA VIATRIS 250 MG COMPRIMIDOS EFG, 14 comprimidos",,,,,656293,2026-02-05,2026-05-14,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"TRANKIMAZIN RETARD 3 mg COMPRIMIDOS, 30 comprimidos",,,,,678615,2026-02-05,2026-03-13,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"VALSARTAN/HIDROCLOROTIAZIDA NORMON 320mg/25mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 28 comprimidos",,,,C09CA03,687628,2026-02-05,2026-04-29,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"VILDAGLIPTINA/METFORMINA SANDOZ 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos (Blister PA/Al/PVC-Al)",,,,,719913,2026-02-05,2026-05-20,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"ZOLPIDEM TEVA-RATIOPHARM 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos (blister PVC/PE/PVDC/Al)",,,,N05CF02,689319,2026-02-05,2026-03-16,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,ALMAGATO STADAPHARM 500 MG COMPRIMIDOS MASTICABLES 24 comprimidos,,,,,729755,2026-02-04,2026-04-12,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"DOSIL 100 MG CÁPSULAS DURAS , 14 cápsulas",,,,,695532,2026-02-04,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"FLUARIX SUSPENSION INYECTABLE EN JERINGA PRECARGADA, 10 jeringas precargadas de 0,5 ml",,,,,607861,2026-02-04,2026-09-01,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"FREEFLEX GLUCOSALINA SOLUCION PARA PERFUSION, 10 bolsas de 1.000 ml",,,,,602438,2026-02-04,2026-05-29,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"NILOTINIB STADA 150 MG CAPSULAS DURAS EFG, 112 cápsulas (4 envases x 28 cápsulas) (PVC/PE/PVDC/Al)",,,,L01EA03,765595,2026-02-04,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,SULFADIAZINA REIG JOFRE 500 MG COMPRIMIDOS 20 comprimidos,,,,,700709,2026-02-04,2026-05-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)","Se puede solicitar como medicamento extranjero. Hay unidades disponibles a través de la aplicación de MSE reservadas para el tratamiento de la toxoplasmosis en pacientes infectados por VIH o con otras inmunodeficiencias, así como para el tratamiento de la toxoplasmosis congénita.",2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"GLIMEPIRIDA NORMON 4 mg COMPRIMIDOS EFG, 30 comprimidos",,,,,653751,2026-02-03,2026-05-05,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"RIZATRIPTAN MAX VIATRIS 10 MG COMPRIMIDOS BUCODISPERSABLES EFG, 2 comprimidos",,,,N02CC04,684603,2026-02-03,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"ROSUVASTATINA/EZETIMIBA TEVA 5 MG/10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 30 comprimidos",,,,,733104,2026-02-03,2026-03-13,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"CICLOFOSFAMIDA DR. REDDYS 500 MG/ML CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION, 1 vial de 2 ml",,,,,732778,2026-02-02,2026-04-13,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"CICLOFOSFAMIDA SEACROSS 1.000 MG POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG, 1 vial",,,,,767135,2026-02-02,2026-05-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"EPANUTIN 100 mg CAPSULAS DURAS , 100 cápsulas",,,,,750976,2026-02-02,2026-04-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"IPSODOL 0,075 % CREMA , 1 tubo de 50 g",,,,,658842,2026-02-02,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"NEPEXTO 50 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA, 4 plumas precargadas",,,,,765653,2026-02-02,,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. en un idioma distinto al castellano.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,NOVOEIGHT 2000 UI POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE 1 vial de polvo (turoctocog alfa) + 1 jeringa precargada de disolvente,,,,B02BD02,705722,2026-02-02,2026-06-30,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"PALONOSETRON ACCORD 250 MICROGRAMOS SOLUCION INYECTABLE EFG, 1 vial de 5 ml",,,,A04AA55,712905,2026-02-02,2026-03-31,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 6 meses.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,QUDIX PROLONG 300 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG 60 comprimidos,,,,,726911,2026-02-02,2026-06-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"VELETRI 1,5 MG POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION, 1 vial + 1 frasco de disolvente",,,,,711651,2026-02-02,2026-03-16,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 6 meses.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"DESMOPRESINA SANDOZ 120 MICROGRAMOS COMPRIMIDOS SUBLINGUALES EFG, 30 comprimidos",,,,,763289,2026-01-30,2026-03-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.520011
ES,Spain,AEMPS,"QUETIAPINA ALTER 300 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",,,,,723370,2026-01-30,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"TRANKIMAZIN 2 mg COMPRIMIDOS, 50 comprimidos (HDPE)",,,,,705068,2026-01-30,2026-04-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ZOLPIDEM TEVA-RATIOPHARM 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 30 comprimidos (blister PVC/PE/PVDC/Al)",,,,N05CF02,689318,2026-01-29,2026-03-13,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"CEFTAZIDIMA SALA 2.000 mg POLVO PARA SOLUCION PARA PERFUSION EFG , 50 viales",,,,J01DD02,600634,2026-01-28,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"DROPERIDOL HIKMA 2,5 MG/ML SOLUCION INYECTABLE EFG, 10 viales de 1 ml",,,,N05AD08,721204,2026-01-28,,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"LAPRYSTA 10 MG/ML JARABE EFG, 200 ml",,,,,744934,2026-01-28,2026-05-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"TRAMADOL RETARD VIATRIS 100 MG COMPRIMIDOS DE LIBERACIÓN PROLONGADA EFG, 60 comprimidos (AL/PVC/PE/PVDC)",,,,N02AX02,693520,2026-01-28,2026-04-21,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"GABITRIL 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 100 comprimidos",,,,,670000,2026-01-27,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración. Está comercializado Gabitril 5mg,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"QUETIAPINA VIATRIS 200 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",,,,,704025,2026-01-27,2026-06-19,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"TRONOXAL 1.000 MG POLVO PARA SOLUCIÓN PARA PERFUSIÓN, 1 vial",,,,,949891,2026-01-27,2026-04-30,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)","Se puede solicitar como medicamento extranjero. Para más información, puede consultar la nota informativa en el siguiente enlace: https://www.aemps.gob.es/informa/la-aemps-informa-de-problemas-de-suministro-del-medicamento-tronoxal-1-000-mg-polvo-para-solucion-para-perfusion/",2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"IBUPROFENO KERN PHARMA 600 mg GRANULADO EFERVESCENTE EFG, 20 sobres",,,,M01AE01,687248,2026-01-26,2026-04-10,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"LEVODOPA/CARBIDOPA/ENTACAPONA CINFA 200 MG/50 MG /200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 100 comprimidos",,,,,705803,2026-01-26,2026-03-20,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ANGIODROX 180 mg CAPSULAS DURAS DE LIBERACION PROLONGADA , 30 cápsulas",,,,,694364,2026-01-23,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ARMAYA FUERTE 120 mg CAPSULAS DURAS. , 96 cápsulas",,,,,724351,2026-01-23,2027-03-31,shortage,11,Existen tratamientos alternativos no sujetos a prescripción.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"BICAVERA GLUCOSA 2,3%, Calcio 1,75 mmol/l SOLUCION PARA DIALISIS PERITONEAL , 4 bolsas de 2.000 ml",,,,,734491,2026-01-23,2026-12-29,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"EPIRUBICINA AUROVITAS 2 mg/ml SOLUCION INYECTABLE EFG ,  1 vial de 25 ml",,,,L01DB03,664418,2026-01-23,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"FELIBEN 52,5 microgramos/HORA PARCHES TRANSDERMICOS. , 10 parches",,,,,662937,2026-01-23,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"PRASUGREL TEVA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,  28 (28 x1) comprimidos",,,,B01AC22,720971,2026-01-23,2026-04-02,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"REGENDER 120 mg CAPSULAS DURAS. , 96 cápsulas",,,,,724229,2026-01-23,2027-03-31,shortage,11,Existen tratamientos alternativos no sujetos a prescripción.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ROPIVACAINA KABI 2MG/ML SOLUCION INYECTABLE EFG , 5 ampollas de 10 ml",,,,,676509,2026-01-23,2026-04-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ATAZANAVIR TEVA 300 MG CAPSULAS DURAS EFG, 30 cápsulas",,,,J05AE08,709982,2026-01-22,2026-03-16,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"CARMUSTINA TEVA 100 MG POLVO Y DISOLVENTE PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG, 1 vial de 100 mg + 3 ml de disolvente",,,,,731531,2026-01-22,2026-04-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"NATULAN 50 MG CÁPULAS DURAS, 50 cápsulas",,,,,791285,2026-01-22,2026-07-15,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"DULOXETINA STADA 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG , 7 cápsulas",,,,,707599,2026-01-21,2026-06-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ESCITALOPRAM VIATRIS 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,N06AB10,664303,2026-01-21,2026-04-06,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"JORVEZA 0,5 MG COMPRIMIDOS BUCODISPERSABLES, 60 comprimidos",,,,,728765,2026-01-21,2026-03-16,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,ATAMAX 40 MG CAPSULAS DURAS EFG 28 cápsulas,,,,,718818,2026-01-20,2026-04-03,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ENTECAVIR DR. REDDYS 1 MG COMPRIMDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos",,,,J05AF10,719050,2026-01-20,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"PIRFENIDONA DR. REDDYS 267 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 63 comprimidos (PVC/Al)",,,,L04AX05,748627,2026-01-20,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"TERIFLUNOMIDA DR REDDYS 14 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,,762761,2026-01-20,2026-04-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ANGIODROX 180 mg CAPSULAS DURAS DE LIBERACION PROLONGADA , 60 cápsulas",,,,,795104,2026-01-19,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"ARIPIPRAZOL FLAS CINFA 30 MG COMPRIMIDOS BUCODISPERSABLES EFG , 28 comprimidos",,,,N05AX12,704755,2026-01-19,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"PALIPERIDONA STADA 100 MG SUSPENSION INYECTABLE DE LIBERACION PROLONGADA EN JERINGA PRECARGADA EFG, 1 jeringa precargada + 2 agujas",,,,N05AX13,764864,2026-01-19,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"PALIPERIDONA STADA 150 MG SUSPENSION INYECTABLE DE LIBERACION PROLONGADA EN JERINGA PRECARGADA EFG, 1 jeringa precargada + 2 agujas",,,,N05AX13,764865,2026-01-19,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,ABFENTIQ 800 MICROGRAMOS COMPRIMIDOS PARA CHUPAR EFG 15 comprimidos,,,,,712751,2026-01-16,2026-04-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"GABAPENTINA CINFA 300 mg CAPSULAS DURAS EFG , 30 cápsulas",,,,N02BF01,655885,2026-01-16,2026-03-13,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"MYFENAX 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 50x1 comprimidos",,,,,700471,2026-01-16,2026-03-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,ABFENTIQ 200 MICROGRAMOS COMPRIMIDOS PARA CHUPAR EFG 15 comprimidos,,,,,712741,2026-01-15,2026-03-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"AMINOSTERIL N-HEPA 8% SOLUCION PARA PERFUSION INTRAVENOSA, 1 frasco de 500 ml (vidrio)",,,,,790410,2026-01-15,2026-04-27,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"FENITOINA ALTAN 50 MG/ ML SOLUCION INYECTABLE , 50 ampollas de 5 ml",,,,,621136,2026-01-15,2026-06-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
ES,Spain,AEMPS,"TROMALYT 150, CAPSULAS DURAS DE LIBERACION PROLONGADA , 28 cápsulas",,,,,936534,2026-01-15,2026-07-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.521041
