country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,enr,atc_code,shortage_start,estimated_end,status,reason,meldungsart,mah,scraped_at,prk
DE,Germany,BfArM,Triamhexal 40,Triamcinolonacetonid,,,3294812,0403896,H02AB08,2025-11-26,2026-09-30,shortage,Sonstige,Änderungsmeldung,H e x a l  Aktiengesellschaft,2026-09-21T14:49:19.194466,
DE,Germany,BfArM,Triamhexal 40,Triamcinolonacetonid,,,3911469,0403896,H02AB08,2025-11-26,2026-09-30,shortage,Sonstige,Änderungsmeldung,H e x a l  Aktiengesellschaft,2026-09-21T14:49:19.194490,
DE,Germany,BfArM,Triamhexal 40,Triamcinolonacetonid,,,6155896,0403896,H02AB08,2025-11-26,2026-09-30,shortage,Sonstige,Änderungsmeldung,H e x a l  Aktiengesellschaft,2026-09-21T14:49:19.194513,
DE,Germany,BfArM,Risperidon - 1 A Pharma 6 mg Filmtabletten,Risperidon,,,6323365,2167594,N05AX08,2026-05-29,2026-10-26,shortage,Sonstige,Änderungsmeldung,1 A Pharma GmbH,2026-09-21T14:49:19.194538,51381
DE,Germany,BfArM,Risperidon - 1 A Pharma 6 mg Filmtabletten,Risperidon,,,6323425,2167594,N05AX08,2026-05-29,2026-10-26,shortage,Sonstige,Änderungsmeldung,1 A Pharma GmbH,2026-09-21T14:49:19.194561,51381
DE,Germany,BfArM,"MetoHEXAL Succ 142,5 mg Retardtabletten",Metoprololsuccinat (Ph.Eur.),,,850483,2161497,C07AB02,2026-05-07,2026-11-30,shortage,Sonstige,Änderungsmeldung,H e x a l  Aktiengesellschaft,2026-09-21T14:49:19.194584,
DE,Germany,BfArM,"MetoHEXAL Succ 142,5 mg Retardtabletten",Metoprololsuccinat (Ph.Eur.),,,850508,2161497,C07AB02,2026-05-07,2026-11-30,shortage,Sonstige,Änderungsmeldung,H e x a l  Aktiengesellschaft,2026-09-21T14:49:19.194608,
DE,Germany,BfArM,Levetiracetam Holsten 1000 mg Filmtabletten,Levetiracetam,,,12550088,2183893,N03AX14,2026-08-10,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Holsten Pharma GmbH - Geschäftsanschrift -,2026-09-21T14:49:19.194633,58408
DE,Germany,BfArM,Levetiracetam Holsten 1000 mg Filmtabletten,Levetiracetam,,,12550094,2183893,N03AX14,2026-08-10,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Holsten Pharma GmbH - Geschäftsanschrift -,2026-09-21T14:49:19.194657,58408
DE,Germany,BfArM,Levetiracetam Holsten 750 mg Filmtabletten,Levetiracetam,,,12550042,2183892,N03AX14,2026-01-05,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Holsten Pharma GmbH - Geschäftsanschrift -,2026-09-21T14:49:19.194686,
DE,Germany,BfArM,Levetiracetam Holsten 750 mg Filmtabletten,Levetiracetam,,,12550059,2183892,N03AX14,2026-01-05,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Holsten Pharma GmbH - Geschäftsanschrift -,2026-09-21T14:49:19.194711,
DE,Germany,BfArM,Levetiracetam Holsten 750 mg Filmtabletten,Levetiracetam,,,12550065,2183892,N03AX14,2026-01-05,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Holsten Pharma GmbH - Geschäftsanschrift -,2026-09-21T14:49:19.194736,
DE,Germany,BfArM,ARA-cell 4000mg Infusionslösung,Cytarabin,,,6983073,2144695,L01BC01,2026-03-14,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.194760,120014
DE,Germany,BfArM,ARA-cell 1000mg Infusionslösung,Cytarabin,,,6983044,2144694,L01BC01,2025-10-07,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.194783,49344
DE,Germany,BfArM,ARA-cell 100 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Cytarabin,,,1225037,3001935,L01BC01,2026-05-04,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.194807,49352
DE,Germany,BfArM,ARA-cell 100 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Cytarabin,,,8654480,3001935,L01BC01,2026-05-04,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.194830,49352
DE,Germany,BfArM,ARA-cell 40mg Injektion,Cytarabin,,,6983009,2144616,L01BC01,2026-09-02,2027-12-31,shortage,Produktionsproblem,Erstmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.194854,
DE,Germany,BfArM,Thilorbin,Fluorescein-Natrium (Ph.Eur.); Oxybuprocainhydrochlorid,,,10998703,0176696,S01HA30,2026-05-19,2026-11-16,shortage,Produktionsproblem,Änderungsmeldung,OmniVision GmbH,2026-09-21T14:49:19.194877,
DE,Germany,BfArM,"Perindopril/Indapamid-ratiopharm T 2,5 mg/0,625 mg Filmtabletten",Indapamid; Perindopriltosilat,,,9722930,2186515,C09BA04,2026-08-28,2026-12-15,shortage,Sonstige,Erstmeldung,ratiopharm GmbH,2026-09-21T14:49:19.194901,
DE,Germany,BfArM,"Perindopril/Indapamid-ratiopharm T 2,5 mg/0,625 mg Filmtabletten",Indapamid; Perindopriltosilat,,,9722947,2186515,C09BA04,2026-08-28,2026-12-15,shortage,Sonstige,Erstmeldung,ratiopharm GmbH,2026-09-21T14:49:19.194924,
DE,Germany,BfArM,Ropivacain HCl B. Braun 2 mg/ml Injektions-/Infusionslösung,Ropivacainhydrochlorid-Monohydrat,,,8801165,2179120,N01BB09,2026-08-31,2026-10-30,shortage,Sonstige,Erstmeldung,B. Braun Melsungen Aktiengesellschaft,2026-09-21T14:49:19.194947,94846
DE,Germany,BfArM,ACCUPAQUE 350,Iohexol,,,500636,3004003,V08AB02,2026-05-22,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,GE Healthcare Buchler GmbH & Co.KG,2026-09-21T14:49:19.194971,
DE,Germany,BfArM,ACCUPAQUE 350,Iohexol,,,9882533,3004003,V08AB02,2026-05-22,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,GE Healthcare Buchler GmbH & Co.KG,2026-09-21T14:49:19.194994,
DE,Germany,BfArM,ACCUPAQUE 350,Iohexol,,,9882556,3004003,V08AB02,2026-05-22,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,GE Healthcare Buchler GmbH & Co.KG,2026-09-21T14:49:19.195041,
DE,Germany,BfArM,ACCUPAQUE 350,Iohexol,,,9882562,3004003,V08AB02,2026-05-22,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,GE Healthcare Buchler GmbH & Co.KG,2026-09-21T14:49:19.195083,
DE,Germany,BfArM,L-Thyroxin Aventis 50 Mikrogramm Tabletten,Levothyroxin-Natrium,,,12727078,2152214,H03AA01,2026-09-01,2026-09-30,shortage,Sonstige,Erstmeldung,Sanofi-Aventis Deutschland GmbH,2026-09-21T14:49:19.195111,15784
DE,Germany,BfArM,L-Thyroxin Aventis 50 Mikrogramm Tabletten,Levothyroxin-Natrium,,,12727084,2152214,H03AA01,2026-09-01,2026-09-30,shortage,Sonstige,Erstmeldung,Sanofi-Aventis Deutschland GmbH,2026-09-21T14:49:19.195136,15784
DE,Germany,BfArM,"Brimo-Vision sine 2 mg/ml Augentropfen, Lösung im Einzeldosisbehältnis",Brimonidintartrat,,,11377423,2198648,S01EA05,2026-02-23,2026-10-05,shortage,Produktionsproblem,Änderungsmeldung,OmniVision GmbH,2026-09-21T14:49:19.195160,214523
DE,Germany,BfArM,"Isozid 0,5 N",Isoniazid,,,4250018,0192577,J04AC01,2025-12-08,2026-10-19,shortage,Sonstige,Änderungsmeldung,Riemser Pharma GmbH,2026-09-21T14:49:19.195184,
DE,Germany,BfArM,Pantoprazol-Micro Labs 20 mg magensaftresistente Tabletten,Pantoprazol-Natrium-Sesquihydrat,,,17378435,2188428,A02BC02,2026-08-14,2026-10-16,shortage,Sonstige,Änderungsmeldung,Micro Labs GmbH,2026-09-21T14:49:19.195208,52272
DE,Germany,BfArM,Aggrastat 50 Mikrogramm/ml Infusionslösung,Tirofibanhydrochlorid-Monohydrat,,,1429225,2142619,B01AC17,2026-07-01,2026-10-15,shortage,Produktionsproblem,Erstmeldung,Advanz Pharma Limited,2026-09-21T14:49:19.195232,58742
DE,Germany,BfArM,"Amitriptylin Micro Labs 66,29 mg Filmtabletten",Amitriptylinhydrochlorid,,,16531828,2201947,N06AA09,2026-06-10,2026-10-09,shortage,Sonstige,Änderungsmeldung,Micro Labs GmbH,2026-09-21T14:49:19.195255,
DE,Germany,BfArM,"Amitriptylin Micro Labs 66,29 mg Filmtabletten",Amitriptylinhydrochlorid,,,16531834,2201947,N06AA09,2026-06-10,2026-10-09,shortage,Sonstige,Änderungsmeldung,Micro Labs GmbH,2026-09-21T14:49:19.195279,
DE,Germany,BfArM,"Amitriptylin Micro Labs 66,29 mg Filmtabletten",Amitriptylinhydrochlorid,,,16531863,2201947,N06AA09,2026-06-10,2026-10-09,shortage,Sonstige,Änderungsmeldung,Micro Labs GmbH,2026-09-21T14:49:19.195302,
DE,Germany,BfArM,Ropivacainhydrochlorid Kabi 2 mg/ml Injektionslösung,Ropivacainhydrochlorid,,,6455380,2178016,N01BB09,2026-08-03,2026-11-24,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195328,43532
DE,Germany,BfArM,Ropivacainhydrochlorid Kabi 2 mg/ml Injektionslösung,Ropivacainhydrochlorid,,,6455428,2178016,N01BB09,2026-08-03,2026-11-24,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195354,43532
DE,Germany,BfArM,Ropivacainhydrochlorid Kabi 2 mg/ml Injektionslösung,Ropivacainhydrochlorid,,,6455440,2178016,N01BB09,2026-08-03,2026-11-24,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195379,43532
DE,Germany,BfArM,Allergospasmin N,Natriumcromoglicat (Ph.Eur.); Reproterolhydrochlorid,,,585012,2103160,R03AK05,2026-08-27,2027-03-01,shortage,Sonstige,Erstmeldung,Viatris Healthcare GmbH,2026-09-21T14:49:19.195403,
DE,Germany,BfArM,Allergospasmin N,Natriumcromoglicat (Ph.Eur.); Reproterolhydrochlorid,,,585029,2103160,R03AK05,2026-08-27,2027-03-01,shortage,Sonstige,Erstmeldung,Viatris Healthcare GmbH,2026-09-21T14:49:19.195427,
DE,Germany,BfArM,Allergospasmin N,Natriumcromoglicat (Ph.Eur.); Reproterolhydrochlorid,,,585035,2103160,R03AK05,2026-08-27,2027-03-01,shortage,Sonstige,Erstmeldung,Viatris Healthcare GmbH,2026-09-21T14:49:19.195451,
DE,Germany,BfArM,Xarelto 1 mg/ml Granulat zur Herstellung einer Suspension zum Einnehmen,Rivaroxaban,,,19551949,2716087,B01AF01,2026-06-15,2026-10-02,shortage,Sonstige,Änderungsmeldung,Bayer Aktiengesellschaft,2026-09-21T14:49:19.195475,209872
DE,Germany,BfArM,CEFACLOR BASICS 125 mg TS,Cefaclor-Monohydrat,,,2231494,2124625,J01DC04,2026-04-07,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195499,47422
DE,Germany,BfArM,CEFACLOR BASICS 250 mg TS,Cefaclor-Monohydrat,,,2231502,2124626,J01DC04,2025-12-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195523,
DE,Germany,BfArM,CEFACLOR BASICS 250 mg TS,Cefaclor-Monohydrat,,,5486467,2124626,J01DC04,2025-12-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195546,
DE,Germany,BfArM,Tobramycin SUN 300 mg Lösung für einen Vernebler,Tobramycin,,,12726831,2195878,J01GB01,2026-01-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Sun Pharmaceuticals Germany GmbH,2026-09-21T14:49:19.195570,59986
DE,Germany,BfArM,CEFUROX BASICS 125mg/5 ml Granulat zur Herstellung einer Suspension zum Einnehmen,Cefuroximaxetil,,,2242078,2153137,J01DC02,2026-04-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195594,
DE,Germany,BfArM,CIPRO BASICS 250 mg Filmtabletten,Ciprofloxacinhydrochlorid-Monohydrat,,,8440170,2153742,J01MA02,2025-07-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195618,138924
DE,Germany,BfArM,CIPRO BASICS 250 mg Filmtabletten,Ciprofloxacinhydrochlorid-Monohydrat,,,8440187,2153742,J01MA02,2025-07-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195642,138924
DE,Germany,BfArM,EZETIMIB/SIMVA BASICS 10 mg/20 mg Tabletten,Ezetimib; Simvastatin,,,13828108,2194361,C10BA02,2025-09-01,2026-09-30,shortage,Sonstige,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195665,77038
DE,Germany,BfArM,EZETIMIB/SIMVA BASICS 10 mg/20 mg Tabletten,Ezetimib; Simvastatin,,,13828114,2194361,C10BA02,2025-09-01,2026-09-30,shortage,Sonstige,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195689,77038
DE,Germany,BfArM,EZETIMIB/SIMVA BASICS 10 mg/10 mg Tabletten,Ezetimib; Simvastatin,,,13828060,2194360,C10BA02,2025-09-01,2026-09-30,shortage,Sonstige,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195712,197092
DE,Germany,BfArM,EZETIMIB/SIMVA BASICS 10 mg/40 mg Tabletten,Ezetimib; Simvastatin,,,13828137,2194362,C10BA02,2025-09-01,2026-09-30,shortage,Sonstige,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195736,77046
DE,Germany,BfArM,EZETIMIB/SIMVA BASICS 10 mg/40 mg Tabletten,Ezetimib; Simvastatin,,,13828143,2194362,C10BA02,2025-09-01,2026-09-30,shortage,Sonstige,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195759,77046
DE,Germany,BfArM,EZETIMIB/SIMVA BASICS 10 mg/80 mg Tabletten,Ezetimib; Simvastatin,,,13828031,2194363,C10BA02,2025-09-01,2026-09-30,shortage,Sonstige,Änderungsmeldung,Basics GmbH,2026-09-21T14:49:19.195782,77054
DE,Germany,BfArM,IFO-cell 2g Konzentrat zur Herstellung einer Infusionslösung,Ifosfamid,,,8818964,0244127,L01AA06,2026-08-03,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.195805,14826
DE,Germany,BfArM,IFO-cell 5 g Konzentrat zur Herstellung einer Infusionslösung,Ifosfamid,,,170357,0244558,L01AA06,2026-08-17,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.195829,
DE,Germany,BfArM,IFO-cell N 1000,Ifosfamid,,,834662,3000452,L01AA06,2026-08-17,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.195853,14818
DE,Germany,BfArM,IFO-cell N 2000,Ifosfamid,,,834716,3000454,L01AA06,2026-08-17,2027-12-31,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.195876,14826
DE,Germany,BfArM,SMOFlipid 200 mg/ml Emulsion zur Infusion,Mittelkettige Triglyceride; Omega-3-Säuren-reiches Fischöl ((mit Angaben zur Zusammensetzung)); Raffiniertes Olivenöl; Raffiniertes Sojaöl (Ph.Eur.),,,278333,2160028,B05BA02,2026-04-02,2026-10-30,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195900,86207
DE,Germany,BfArM,SMOFlipid 200 mg/ml Emulsion zur Infusion,Mittelkettige Triglyceride; Omega-3-Säuren-reiches Fischöl ((mit Angaben zur Zusammensetzung)); Raffiniertes Olivenöl; Raffiniertes Sojaöl (Ph.Eur.),,,3731632,2160028,B05BA02,2026-04-02,2026-10-30,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195923,86207
DE,Germany,BfArM,SMOFlipid 200 mg/ml Emulsion zur Infusion,Mittelkettige Triglyceride; Omega-3-Säuren-reiches Fischöl ((mit Angaben zur Zusammensetzung)); Raffiniertes Olivenöl; Raffiniertes Sojaöl (Ph.Eur.),,,3731649,2160028,B05BA02,2026-04-02,2026-10-30,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195946,86207
DE,Germany,BfArM,Nephrotect,Acetylcystein; Alanin; Arginin; Glycin; Histidin; Isoleucin; Leucin; Lysinacetat; Methionin; N-Glycyl-L-tyrosin-Dihydrat; Phenylalanin; Prolin; Serin; Threonin; Tryptophan; Tyrosin; Valin,,,6977730,2113931,B05BA01,2026-04-22,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195969,
DE,Germany,BfArM,Nephrotect,Acetylcystein; Alanin; Arginin; Glycin; Histidin; Isoleucin; Leucin; Lysinacetat; Methionin; N-Glycyl-L-tyrosin-Dihydrat; Phenylalanin; Prolin; Serin; Threonin; Tryptophan; Tyrosin; Valin,,,6977747,2113931,B05BA01,2026-04-22,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Fresenius Kabi Deutschland GmbH,2026-09-21T14:49:19.195993,
DE,Germany,BfArM,Risperidon AL 6 mg Filmtabletten,Risperidon,,,3332808,2160210,N05AX08,2026-06-18,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196016,51381
DE,Germany,BfArM,Flutamid AL 250,Flutamid,,,168768,2142660,L02BB01,2025-10-22,2026-12-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196041,
DE,Germany,BfArM,Flutamid AL 250,Flutamid,,,168797,2142660,L02BB01,2025-10-22,2026-12-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196065,
DE,Germany,BfArM,Methyldopa STADA 250mg Filmtablette,Methyldopa (Ph.Eur.),,,2077202,0688195,C02AB01,2024-12-02,2026-12-01,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.196089,3786
DE,Germany,BfArM,Methyldopa STADA 250mg Filmtablette,Methyldopa (Ph.Eur.),,,8999339,0688195,C02AB01,2024-12-02,2026-12-01,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.196112,3786
DE,Germany,BfArM,Amoxicillin AL TS,Amoxicillin-Trihydrat,,,0,2114031,J01CA04,2024-05-01,2026-12-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196136,32131
DE,Germany,BfArM,Amoxicillin AL TS,Amoxicillin-Trihydrat,,,4751588,2114031,J01CA04,2024-05-01,2026-12-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196159,
DE,Germany,BfArM,Amoxicillin AL TS,Amoxicillin-Trihydrat,,,9424428,2114031,J01CA04,2024-05-01,2026-12-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196184,
DE,Germany,BfArM,Pankreatan 40.000 Ph.Eur.-Einheiten,Pankreas-Pulver vom Schwein,,,18676011,2155218,A09AA02,2026-08-25,2026-12-01,shortage,Sonstige,Änderungsmeldung,Nordmark Pharma GmbH,2026-09-21T14:49:19.196209,
DE,Germany,BfArM,Pankreatan 40.000 Ph.Eur.-Einheiten,Pankreas-Pulver vom Schwein,,,18676028,2155218,A09AA02,2026-08-25,2026-12-01,shortage,Sonstige,Änderungsmeldung,Nordmark Pharma GmbH,2026-09-21T14:49:19.196233,
DE,Germany,BfArM,Pankreatan 40.000 Ph.Eur.-Einheiten,Pankreas-Pulver vom Schwein,,,18676034,2155218,A09AA02,2026-08-25,2026-12-01,shortage,Sonstige,Änderungsmeldung,Nordmark Pharma GmbH,2026-09-21T14:49:19.196257,
DE,Germany,BfArM,Aprepitant AL 80 mg Hartkapseln,Aprepitant,,,14853025,2200644,A04AD12,2024-11-01,2026-10-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196282,75817
DE,Germany,BfArM,Aprepitant AL 125 mg Hartkapseln,Aprepitant,,,15376834,2200645,A04AD12,2024-08-01,2026-10-01,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196306,75825
DE,Germany,BfArM,Indometacin AL 50,Indometacin,,,425308,2111226,M01AB01,2025-12-31,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196329,
DE,Germany,BfArM,Indometacin AL 50,Indometacin,,,3454121,2111226,M01AB01,2025-12-31,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-21T14:49:19.196352,
DE,Germany,BfArM,ISMN AbZ 40 mg Tabletten,Isosorbidmononitrat,,,8494148,2134317,C01DA14,2026-07-01,2026-10-09,shortage,Sonstige,Änderungsmeldung,AbZ-Pharma GmbH,2026-09-21T14:49:19.196379,
DE,Germany,BfArM,Gotenfia,Golimumab,,,20013499,"7021268, 7027206, 7027207, 7027208",L04AB06,2026-03-01,2027-05-03,shortage,Produktionsproblem,Änderungsmeldung,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,2026-09-21T14:49:19.196403,121851
DE,Germany,BfArM,Gotenfia,Golimumab,,,20013507,"7021268, 7027206, 7027207, 7027208",L04AB06,2026-03-01,2027-05-03,shortage,Produktionsproblem,Änderungsmeldung,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,2026-09-21T14:49:19.196426,121851
DE,Germany,BfArM,Gotenfia,Golimumab,,,20013542,"7021268, 7027206, 7027207, 7027208",L04AB06,2026-03-01,2027-05-03,shortage,Produktionsproblem,Änderungsmeldung,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,2026-09-21T14:49:19.196450,121851
DE,Germany,BfArM,Gotenfia,Golimumab,,,20013559,"7021268, 7027206, 7027207, 7027208",L04AB06,2026-03-01,2027-05-03,shortage,Produktionsproblem,Änderungsmeldung,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,2026-09-21T14:49:19.196473,121851
DE,Germany,BfArM,Propra-ratiopharm 40 mg Filmtabletten,Propranololhydrochlorid,,,2424425,2102033,C07AA05,2025-11-03,2026-10-07,shortage,Sonstige,Änderungsmeldung,ratiopharm GmbH,2026-09-21T14:49:19.196496,5711
DE,Germany,BfArM,Tera TAD 10mg,Terazosinhydrochlorid-Dihydrat,,,1668929,2150044,G04CA03,2024-11-08,2027-03-31,shortage,Sonstige,Änderungsmeldung,TAD Pharma GmbH,2026-09-21T14:49:19.196520,45268
DE,Germany,BfArM,Tera TAD 10mg,Terazosinhydrochlorid-Dihydrat,,,2224896,2150044,G04CA03,2024-11-08,2027-03-31,shortage,Sonstige,Änderungsmeldung,TAD Pharma GmbH,2026-09-21T14:49:19.196544,45268
DE,Germany,BfArM,Tera TAD 2mg,Terazosinhydrochlorid-Dihydrat,,,1668622,2150042,G04CA03,2024-11-08,2027-03-31,shortage,Sonstige,Änderungsmeldung,TAD Pharma GmbH,2026-09-21T14:49:19.196569,37435
DE,Germany,BfArM,Tera TAD 2mg,Terazosinhydrochlorid-Dihydrat,,,2224844,2150042,G04CA03,2024-11-08,2027-03-31,shortage,Sonstige,Änderungsmeldung,TAD Pharma GmbH,2026-09-21T14:49:19.196593,37435
DE,Germany,BfArM,Tera TAD 5mg,Terazosinhydrochlorid-Dihydrat,,,1668763,2150043,G04CA03,2024-11-08,2027-03-31,shortage,Sonstige,Änderungsmeldung,TAD Pharma GmbH,2026-09-21T14:49:19.196616,36706
DE,Germany,BfArM,Tera TAD 5mg,Terazosinhydrochlorid-Dihydrat,,,2224867,2150043,G04CA03,2024-11-08,2027-03-31,shortage,Sonstige,Änderungsmeldung,TAD Pharma GmbH,2026-09-21T14:49:19.196661,36706
DE,Germany,BfArM,Mydriaticum Stulln,Tropicamid,,,1875775,0037055,S01FA56,2026-08-17,2026-09-21,shortage,Produktionsproblem,Erstmeldung,Pharma Stulln GmbH,2026-09-21T14:49:19.196712,221104
DE,Germany,BfArM,Mydriaticum Stulln,Tropicamid,,,4647856,0037055,S01FA56,2026-08-17,2026-09-21,shortage,Produktionsproblem,Erstmeldung,Pharma Stulln GmbH,2026-09-21T14:49:19.196741,221104
DE,Germany,BfArM,Mydriaticum Stulln UD,Tropicamid,,,5520023,1464144,S01FA06,2026-08-20,2026-09-21,shortage,Produktionsproblem,Erstmeldung,Pharma Stulln GmbH,2026-09-21T14:49:19.196766,219096
DE,Germany,BfArM,Mydriaticum Stulln UD,Tropicamid,,,5520052,1464144,S01FA06,2026-08-20,2026-09-21,shortage,Produktionsproblem,Erstmeldung,Pharma Stulln GmbH,2026-09-21T14:49:19.196791,219096
DE,Germany,BfArM,Mydriaticum Stulln UD,Tropicamid,,,5520129,1464144,S01FA06,2026-08-20,2026-09-21,shortage,Produktionsproblem,Erstmeldung,Pharma Stulln GmbH,2026-09-21T14:49:19.196817,219096
DE,Germany,BfArM,"Bortezomib STADA 2,5 mg/ml Injektionslösung",Bortezomibmannitol,,,18190834,2199063,L01XX32,2025-06-02,2026-10-15,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-21T14:49:19.196842,
DE,Germany,BfArM,Etorican 90 mg Filmtabletten,Etoricoxib,,,12652475,2197258,M01AH05,2026-08-17,2026-12-04,shortage,Sonstige,Änderungsmeldung,Hormosan Pharma Gesellschaft mit beschränkter Haftung,2026-09-21T14:49:19.196867,66753
DE,Germany,BfArM,Etorican 30 mg Filmtabletten,Etoricoxib,,,12652558,2197256,M01AH05,2026-08-17,2026-12-04,shortage,Sonstige,Änderungsmeldung,Hormosan Pharma Gesellschaft mit beschränkter Haftung,2026-09-21T14:49:19.196891,85766
DE,Germany,BfArM,Etorican 120 mg Filmtabletten,Etoricoxib,,,12652512,2197259,M01AH05,2026-08-17,2026-12-04,shortage,Sonstige,Erstmeldung,Hormosan Pharma Gesellschaft mit beschränkter Haftung,2026-09-21T14:49:19.196915,66761
DE,Germany,BfArM,Mektovi 15 mg Filmtabletten,Binimetinib,,,14275947,2714506,L01XE41,2026-09-28,2026-10-25,shortage,Sonstige,Erstmeldung,Pierre Fabre Medicament,2026-09-21T14:49:19.196939,
DE,Germany,BfArM,L-Thyroxin Henning 75,Levothyroxin-Natrium,,,2532741,2101452,H03AA01,2026-08-19,2026-10-07,shortage,Sonstige,Erstmeldung,Sanofi-Aventis Deutschland GmbH,2026-09-21T14:49:19.196962,
DE,Germany,BfArM,Atorvastatin Micro Labs 20 mg Filmtabletten,Atorvastatin-Calcium-Trihydrat (Ph.Eur.),,,19378586,7005792,C10AA05,2026-08-19,2026-10-16,shortage,Sonstige,Erstmeldung,Micro Labs GmbH,2026-09-21T14:49:19.196988,98612
DE,Germany,BfArM,Lamisil Spray,Terbinafinhydrochlorid,,,2165225,2141418,D01AE15,2026-07-06,2026-10-16,shortage,Sonstige,Änderungsmeldung,Karo Healthcare AB,2026-09-21T14:49:19.197013,78220
