country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,enr,atc_code,shortage_start,estimated_end,status,reason,category,age_group,mah,availability_text,extra_info,scraped_at,prk
DE,Germany,PEI,VAQTA Kinder,"Hepatitis A Impfstoff (Virusimpfstoff, inaktiviert, adsorbiert)",,,04397773,,,2023-05-26,2023-06-13,resolved,,archive_grundimmunisierung_2023,ab 12 Monaten bis 17 Jahre,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,13.06.2023,"Alternative Impfoptionen: VAQTA Kinder, PZN-04397767 26.05.2023 - 13.06.2023 VAQTA Kinder in PharmNet.Bund | VAQTA Kinder, PZN-04397773, 0.5 ml, ZNR 11a/95 (1)",2026-09-23T20:53:08.249567,
DE,Germany,PEI,Varilrix,Varizellen Lebend virusimpfstoff,,,06955421,,J07BK01,2023-10-09,2023-11-07,resolved,,archive_grundimmunisierung_2023,ab 9 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,07.11.2023,"Alternative Impfoptionen: Varilrix, PZN-03709242 09.10.2023 - 07.11.2023 Varilrix in PharmNet.Bund | Varilrix, PZN-06955421, 0.5 ml, 1 Impfdosis, ZNR 56a/84 (1)",2026-09-23T20:53:08.249635,
DE,Germany,PEI,Varivax,Varizellen Lebend virusimpfstoff,,,06766647,,J07BK01,2023-01-19,2023-02-03,resolved,,archive_grundimmunisierung_2023,ab 9 Monaten,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,03.02.2023,"Alternative Impfoptionen: Varivax, PZN-02464005 19.01.2023 - 03.02.2023 Varivax in PharmNet.Bund | Varivax, PZN-06766647, 10 Impfdosis, 5 ml, ZNR PEI.H.02944.01.1 (40)",2026-09-23T20:53:08.249701,82201
DE,Germany,PEI,Avaxim,Hepatitis A Impfstoff (Virusimpfstoff Inaktiviert),,,14370999,,J07BC02,2023-03-08,2023-06-19,resolved,,archive_standard_reise_2023,ab 16 Jahren,Sanofi Pasteur Europe Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,19.06.2023,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Havrix 1440 16.03.2023 - 19.06.2023 VAQTA 18.04.2023 - 19.06.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | Avaxim, PZN-14370999, 0.5 ml, ZNR 185a/96 (1)",2026-09-23T20:53:08.422102,62030
DE,Germany,PEI,Boostrix Polio,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,00762098,,,2023-09-26,2024-01-31,resolved,,archive_standard_reise_2023,ab 4 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,31.01.2024,"Alternative Impfoptionen: Boostrix Polio, PZN-00762081, 0.5 ml, ZNR PEI.H.02950.01.1 (1) 26.09.2023 - 11.12.2023 Boostrix Polio, PZN-00762098, 5 ml, ZNR PEI.H.02950.01.1 (2) 31.01.2024 - 20.03.2024 Repevax 11.12.2023 - 31.01.2024 Boostrix Polio in PharmNet.Bund Repevax in PharmNet.Bund | Boostrix Polio, PZN-00762098, 5 ml, ZNR PEI.H.02950.01.1 (2)",2026-09-23T20:53:08.422198,
DE,Germany,PEI,Boostrix Polio,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,00762081,,,2023-12-11,2024-03-20,resolved,,archive_standard_reise_2023,ab 4 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,20.03.2024,"Alternative Impfoptionen: Boostrix Polio, PZN-00762081, 0.5 ml, ZNR PEI.H.02950.01.1 (1) 26.09.2023 - 11.12.2023 Boostrix Polio, PZN-00762098, 5 ml, ZNR PEI.H.02950.01.1 (2) 31.01.2024 - 20.03.2024 Repevax 11.12.2023 - 31.01.2024 Boostrix Polio in PharmNet.Bund Repevax in PharmNet.Bund | Boostrix Polio, PZN-00762081, 0.5 ml, ZNR PEI.H.02950.01.1 (1)",2026-09-23T20:53:08.422232,
DE,Germany,PEI,Havrix 1440,Hepatitis A Impfstoff (Virusimpfstoff Inaktiviert),,,04935377,,J07BC02,2023-11-07,2023-11-29,resolved,,archive_standard_reise_2023,ab 15 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,29.11.2023,"Alternative Impfoptionen: Avaxim 07.11.2023 - 29.11.2023 Havrix 1440, PZN-04935377, 1 ml, ZNR 323a/93 (10) 24.10.2023 - 07.11.2023 29.11.2023 - 12.02.2024 VAQTA 07.11.2023 - 29.11.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | Havrix 1440, PZN-04935377, 1 ml, ZNR 323a/93 (10)",2026-09-23T20:53:08.422321,47961
DE,Germany,PEI,Havrix 1440,Hepatitis A Impfstoff (Virusimpfstoff Inaktiviert),,,04935383,,J07BC02,2023-10-24,2024-02-12,resolved,,archive_standard_reise_2023,ab 15 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,12.02.2024,"Alternative Impfoptionen: Avaxim 07.11.2023 - 29.11.2023 Havrix 1440, PZN-04935377, 1 ml, ZNR 323a/93 (10) 24.10.2023 - 07.11.2023 29.11.2023 - 12.02.2024 VAQTA 07.11.2023 - 29.11.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | Havrix 1440, PZN-04935383, 10 ml, ZNR 323a/93 (30)",2026-09-23T20:53:08.422351,47961
DE,Germany,PEI,IXIARO,"Japanischer Enzephalitis Virus Impfstoff (inaktiviert, adsorbiert)",,,07299522,,,2023-09-13,2024-06-15,resolved,,archive_standard_reise_2023,ab 2 Monaten,Valneva Austria GmbH Tel: +43 1 20620 2020 E-Mail: medinfo@valneva.com,15.06.2024,"Handlungshinweis der STIKO war online. Ixiaro European Public Assessment Report | IXIARO, PZN-07299522, 0.5 ml, ZNR EU/1/08/501/002",2026-09-23T20:53:08.422413,
DE,Germany,PEI,Menveo,"Meningokokken Gruppen A, C  W135Â und Y  Konjugat Impfstoff",,,09223492,,,2023-05-31,2023-10-23,resolved,,archive_standard_reise_2023,ab 2 Jahren,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,23.10.2023,"Alternative Impfoptionen: MenQuadfi 31.05.2023 - 23.10.2023 Nimenrix 31.05.2023 - 23.10.2023 MenQuadfi European Public Assessment Report Menveo European Public Assessment Report Nimenrix European Public Assessment Report | Menveo, PZN-09223492, 1 Impfdosis, 0.6 ml, ZNR EU/1/10/614/003",2026-09-23T20:53:08.422478,
DE,Germany,PEI,Rabipur,"Tollwut-Impfstoff (Virusimpfstoff, Inaktiviert)",,,16632601,,,2023-11-06,2024-02-02,resolved,,archive_standard_reise_2023,ab der geburt,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,02.02.2024,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Alternative Impfoptionen: 
Verorab 29.01.2024 - 02.02.2024 Rabipur in PharmNet.Bund Verorab in PharmNet.Bund | Rabipur, PZN-16632601, 1 Impfdosis, 1 ml, ZNR PEI.H.11793.01.1 (1)",2026-09-23T20:53:08.422541,
DE,Germany,PEI,Typhim Vi,Typhus Polysaccharid Impfstoff,,,04686164,,J07AH01,2023-04-19,2023-05-17,resolved,,archive_standard_reise_2023,ab 2 Jahren,Sanofi Pasteur Europe Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,17.05.2023,"Alternative Impfoptionen: Typhoral L, magensaftresistente Hartkapseln 19.04.2023 - 17.05.2023 Typhim Vi in PharmNet.Bund Typhoral L, magensaftresistente Hartkapseln in PharmNet.Bund | Typhim Vi, PZN-04686164, 0.5 ml, ZNR 521a/91 (1)",2026-09-23T20:53:08.422613,
DE,Germany,PEI,Typhim Vi,Typhus Polysaccharid Impfstoff,,,04686164,,J07AH01,2023-06-22,2023-08-31,resolved,,archive_standard_reise_2023,ab 2 Jahren,Sanofi Pasteur Europe Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,31.08.2023,"Alternative Impfoptionen: Typhoral L, magensaftresistente Hartkapseln 22.06.2023 - 31.08.2023 Typhus-Impfstoff Typhim Vi mit englisch/franzÃ¶sisch/spanischer Beschriftung in Deutschland verfÃ¼gbar: engl./franz./span. Beschriftung 03.07.2023 - 31.08.2023 Typhim Vi in PharmNet.Bund Typhoral L, magensaftresistente Hartkapseln in PharmNet.Bund | Typhim Vi, PZN-04686164, 0.5 ml, ZNR 521a/91 (1)",2026-09-23T20:53:08.422688,
DE,Germany,PEI,VAQTA,"Hepatitis A Impfstoff (Virusimpfstoff, inaktiviert, adsorbiert)",,,04397750,,,2023-02-24,2023-04-18,resolved,,archive_standard_reise_2023,ab 18 Jahren,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,18.04.2023,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Avaxim 24.02.2023 - 08.03.2023 Havrix 1440 16.03.2023 - 18.04.2023 VAQTA, PZN-04397750, 1 ml, ZNR 2a/95 (1) 18.04.2023 - 21.04.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | VAQTA, PZN-04397750, 1 ml, ZNR 2a/95 (1)",2026-09-23T20:53:08.422757,
DE,Germany,PEI,VAQTA,"Hepatitis A Impfstoff (Virusimpfstoff, inaktiviert, adsorbiert)",,,04397767,,,2023-02-24,2023-04-21,resolved,,archive_standard_reise_2023,ab 18 Jahren,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,21.04.2023,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Avaxim 24.02.2023 - 08.03.2023 Havrix 1440 16.03.2023 - 18.04.2023 VAQTA, PZN-04397750, 1 ml, ZNR 2a/95 (1) 18.04.2023 - 21.04.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | VAQTA, PZN-04397767, 10 ml, ZNR 2a/95 (2)",2026-09-23T20:53:08.422785,
DE,Germany,PEI,VAQTA,"Hepatitis A Impfstoff (Virusimpfstoff, inaktiviert, adsorbiert)",,,04397750,,,2023-12-11,2023-12-27,resolved,,archive_standard_reise_2023,ab 18 Jahren,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,27.12.2023,"Alternative Impfoptionen: Avaxim 18.12.2023 - 27.12.2023 Havrix 1440 18.12.2023 - 27.12.2023 VAQTA, PZN-04397750, 1 ml, ZNR 2a/95 (1) 27.12.2023 - 22.01.2024 VAQTA, PZN-04397767, 10 ml, ZNR 2a/95 (2) 11.12.2023 - 18.12.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | VAQTA, PZN-04397750, 1 ml, ZNR 2a/95 (1)",2026-09-23T20:53:08.422858,
DE,Germany,PEI,VAQTA,"Hepatitis A Impfstoff (Virusimpfstoff, inaktiviert, adsorbiert)",,,04397767,,,2023-12-18,2024-01-22,resolved,,archive_standard_reise_2023,ab 18 Jahren,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,22.01.2024,"Alternative Impfoptionen: Avaxim 18.12.2023 - 27.12.2023 Havrix 1440 18.12.2023 - 27.12.2023 VAQTA, PZN-04397750, 1 ml, ZNR 2a/95 (1) 27.12.2023 - 22.01.2024 VAQTA, PZN-04397767, 10 ml, ZNR 2a/95 (2) 11.12.2023 - 18.12.2023 Avaxim in PharmNet.Bund Havrix 1440 in PharmNet.Bund VAQTA in PharmNet.Bund | VAQTA, PZN-04397767, 10 ml, ZNR 2a/95 (2)",2026-09-23T20:53:08.422885,
DE,Germany,PEI,Varilrix,Varizellen Lebend virusimpfstoff,,,06955421,,J07BK01,2023-04-12,2023-06-28,resolved,,archive_standard_reise_2023,ab 9 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,28.06.2023,"Alternative Impfoptionen: Varilrix, PZN-03709242, 10 ID, 5 ml, ZNR 56a/84 (2) 17.04.2023 - 28.06.2023 Varilrix, PZN-06955421, 0.5 ml, 1 Impfdosis, ZNR 56a/84 (1) 19.01.2023 - 12.04.2023 Varivax 12.04.2023 - 17.04.2023 Varilrix in PharmNet.Bund Varivax in PharmNet.Bund | Varilrix, PZN-06955421, 0.5 ml, 1 Impfdosis, ZNR 56a/84 (1)",2026-09-23T20:53:08.422950,
DE,Germany,PEI,Varilrix,Varizellen Lebend virusimpfstoff,,,03709242,,J07BK01,2023-01-19,2023-04-17,resolved,,archive_standard_reise_2023,ab 9 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,17.04.2023,"Alternative Impfoptionen: Varilrix, PZN-03709242, 10 ID, 5 ml, ZNR 56a/84 (2) 17.04.2023 - 28.06.2023 Varilrix, PZN-06955421, 0.5 ml, 1 Impfdosis, ZNR 56a/84 (1) 19.01.2023 - 12.04.2023 Varivax 12.04.2023 - 17.04.2023 Varilrix in PharmNet.Bund Varivax in PharmNet.Bund | Varilrix, PZN-03709242, 10 ID, 5 ml, ZNR 56a/84 (2)",2026-09-23T20:53:08.422975,
DE,Germany,PEI,Vaxchora,"Cholera-Impfstoff (rekombinant, lebend, zum Einnehmen)",,,18304249,,,2023-02-16,2023-03-27,resolved,,archive_standard_reise_2023,ab 2 Jahren,Emergent Netherlands B.V. Tel: 0041 31 8885127 E-Mail: regulatory-ch@ebsi.com,27.03.2023,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Dukoral 21.03.2023 - 27.03.2023 Cholera-Impfstoff Vaxchora mit finnischer / schwedischer Beschriftung in Deutschland verfÃ¼gbar: Finnische / Schwedische Beschriftung 02.03.2023 - 28.03.2023 Dukoral European Public Assessment Report Vaxchora European Public Assessment Report | Vaxchora, PZN-18304249, 2 g, 4.5 g, ZNR EU/1/20/1423/001",2026-09-23T20:53:08.423037,
DE,Germany,PEI,Bexsero,"Impfstoff gegen Meningokokken der Gruppe B (rDNA, Komponenten, adsorbiert)",,,09461122,,,2024-07-18,2024-08-20,resolved,,archive_grundimmunisierung_2024,ab 2 Monaten,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,20.08.2024,"Alternative Impfoptionen: Bexsero, 5 ml, ZNR EU/1/12/812/004 18.07.2024 - 20.08.2024 Bexsero, PZN-17292981 18.07.2024 - 20.08.2024 Bexsero European Public Assessment Report | Bexsero, PZN-09461122, 0.5 ml, ZNR EU/1/12/812/001",2026-09-23T20:53:08.573650,
DE,Germany,PEI,Bexsero,"Impfstoff gegen Meningokokken der Gruppe B (rDNA, Komponenten, adsorbiert)",,,09461122,,,2024-09-13,2024-10-09,resolved,,archive_grundimmunisierung_2024,ab 2 Monaten,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,09.10.2024,"Alternative Impfoptionen: Bexsero, 5 ml, ZNR EU/1/12/812/004 13.09.2024 - 09.10.2024 Bexsero, PZN-17292981 13.09.2024 - 09.10.2024 Bexsero European Public Assessment Report | Bexsero, PZN-09461122, 0.5 ml, ZNR EU/1/12/812/001",2026-09-23T20:53:08.573747,
DE,Germany,PEI,Boostrix Polio,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,00762081,,,2024-05-28,2024-07-09,resolved,,archive_grundimmunisierung_2024,ab 3 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,09.07.2024,"Alternative Impfoptionen: Boostrix Polio, PZN-00762098 28.05.2024 - 09.07.2024 Boostrix Polio in PharmNet.Bund | Boostrix Polio, PZN-00762081, 0.5 ml, ZNR PEI.H.02950.01.1 (1)",2026-09-23T20:53:08.573829,
DE,Germany,PEI,Infanrix-IPV+Hib,"Diphtherie, Tetanus, Pertussis (azellulÃ¤r) Poliomyelitis (inaktiviert) und Haemophilus Typ b KonjugatImpfstoff",,,08627715,,,2024-07-18,2025-09-29,resolved,,archive_grundimmunisierung_2024,ab 2 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,29.09.2025,"Alternative Impfoptionen: Kombination aus Infanrix-IPV und Hib, 10 ID, 5 ml, ZNR 76a/97 (3) 18.07.2024 - 29.09.2025 Kombination aus Infanrix-IPV und Hib, PZN-08627721 18.07.2024 - 29.09.2025 Infanrix-IPV+Hib in PharmNet.Bund | Kombination aus Infanrix-IPV und Hib, PZN-08627715, 1 Impfdosis, 0.5 ml, ZNR 76a/97 (1)",2026-09-23T20:53:08.573914,
DE,Germany,PEI,RotaTeq,Rotavirus impfstoff (Lebend attenuiert),,,01851740,,J07BH01,2024-05-03,2024-05-23,resolved,,archive_grundimmunisierung_2024,ab 6 Wochen,Merck Sharp & Dohme B.V. Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,23.05.2024,"Alternative Impfoptionen: RotaTeq, PZN-01851823 03.05.2024 - 23.05.2024 RotaTeq European Public Assessment Report | RotaTeq, PZN-01851740, 2 ml, ZNR EU/1/06/348/001",2026-09-23T20:53:08.573994,
DE,Germany,PEI,RotaTeq,Rotavirus impfstoff (Lebend attenuiert),,,01851823,,J07BH01,2024-07-02,2024-07-24,resolved,,archive_grundimmunisierung_2024,ab 6 Wochen,Merck Sharp & Dohme B.V. Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,24.07.2024,"Alternative Impfoptionen: RotaTeq, PZN-01851740 02.07.2024 - 24.07.2024 RotaTeq European Public Assessment Report | RotaTeq, PZN-01851823, 20 ml, ZNR EU/1/06/348/002",2026-09-23T20:53:08.574073,
DE,Germany,PEI,Twinrix Kinder,Hepatitis A und Hepatitis B (rDNA) (Virusimpfstoff inaktiviert),,,07728070,,J07BF01,2024-03-13,2024-05-17,resolved,,archive_grundimmunisierung_2024,ab 2 bis 15 Jahre,GlaxoSmithKline Biologicals S.A. Tel: 0800 1223355 E-Mail: service.info@gsk.com,17.05.2024,"Alternative Impfoptionen: Twinrix Kinder, PZN-07728087 13.03.2024 - 17.05.2024 Twinrix Kinder European Public Assessment Report | Twinrix Kinder, PZN-07728070, 0.5 ml, ZNR EU/1/97/029/001",2026-09-23T20:53:08.574154,
DE,Germany,PEI,Infanrix,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Adsorbat Impfstoff",,,08706113,,,2024-04-03,2024-10-28,resolved,,archive_standard_reise_2024,ab 2 Monaten,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,28.10.2024,"Handlungshinweis der STIKO war online. Infanrix in PharmNet.Bund | Infanrix, PZN-08706113, 0.5 ml, ZNR 308a/93 (22)",2026-09-23T20:53:08.735440,
DE,Germany,PEI,IXIARO,"Japanischer Enzephalitis Virus Impfstoff (inaktiviert, adsorbiert)",,,07299522,,,2024-07-08,2024-07-24,resolved,,archive_standard_reise_2024,ab 2 Monaten,Valneva Austria GmbH Tel: +43 1 20620 2020 E-Mail: customerservice@valneva.at,24.07.2024,"Handlungshinweis der STIKO war online. Ixiaro European Public Assessment Report | IXIARO, PZN-07299522, 0.5 ml, ZNR EU/1/08/501/002",2026-09-23T20:53:08.735526,
DE,Germany,PEI,Rabipur,"Tollwut-Impfstoff (Virusimpfstoff, Inaktiviert)",,,16632601,,,2024-02-06,2024-03-04,resolved,,archive_standard_reise_2024,ab der geburt,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,04.03.2024,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Verorab 06.02.2024 - 09.02.2024 Rabipur in fehlerhaft bedruckter, deutscher Verpackung eingeschrÃ¤nkt verfÃ¼gbar Weitere Informationen 27.02.2024 - 04.03.2024 Rabipur in PharmNet.Bund Verorab in PharmNet.Bund | Rabipur, PZN-16632601, 1 Impfdosis, 1 ml, ZNR PEI.H.11793.01.1 (1)",2026-09-23T20:53:08.735621,
DE,Germany,PEI,Rabipur,"Tollwut-Impfstoff (Virusimpfstoff, Inaktiviert)",,,16632601,,,2024-03-27,2024-06-12,resolved,,archive_standard_reise_2024,ab der geburt,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,12.06.2024,"Alternative Impfoptionen: Verorab 27.03.2024 - 12.06.2024 Rabipur in PharmNet.Bund Verorab in PharmNet.Bund | Rabipur, PZN-16632601, 1 Impfdosis, 1 ml, ZNR PEI.H.11793.01.1 (1)",2026-09-23T20:53:08.735699,
DE,Germany,PEI,"Typhoral L, magensaftresistente Hartkapseln","Typhus Impfstoff, oral, lebend abgeschwÃ¤cht",,,17936987,,,2024-01-18,2024-02-15,resolved,,archive_standard_reise_2024,ab 2 Jahren,Bavarian Nordic A/S Tel: 0049 89 255 446 200 E-Mail: customerservice@bavarian-nordic.com,15.02.2024,"Alternative Impfoptionen: Typhim Vi 18.01.2024 - 15.02.2024 Typhim Vi in PharmNet.Bund Typhoral L, magensaftresistente Hartkapseln in PharmNet.Bund | Typhoral L, magensaftresistente Hartkapseln, PZN-17936987, 3 StÃ¼ck, ZNR PEI.H.11927.01.1 (1)",2026-09-23T20:53:08.735770,
DE,Germany,PEI,VAQTA Kinder,"Hepatitis A Impfstoff (Virusimpfstoff, inaktiviert, adsorbiert)",,,04397773,,,2024-05-03,2024-06-07,resolved,,archive_standard_reise_2024,ab 12 Monaten bis 17 Jahre,MSD Sharp & Dohme Gesellschaft mit beschrÃ¤nkter Haftung Tel: 0800 673 673 673 E-Mail: infocenter@msd.de,07.06.2024,"Alternative Impfoptionen: Havrix 720 Kinder 03.05.2024 - 07.06.2024 Havrix 720 Kinder in PharmNet.Bund VAQTA Kinder in PharmNet.Bund | VAQTA Kinder, PZN-04397773, 0.5 ml, ZNR 11a/95 (1)",2026-09-23T20:53:08.735838,
DE,Germany,PEI,Verorab,"Tollwut-Impfstoff (Virusimpfstoff, inaktiviert)",,,06864859,,,2024-02-09,2024-03-11,resolved,,archive_standard_reise_2024,ab der Geburt,Sanofi Pasteur Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,11.03.2024,"Handlungshinweis der STIKO war online. Alternative Impfoptionen: Rabipur 04.03.2024 - 11.03.2024 Rabipur in PharmNet.Bund Verorab in PharmNet.Bund | Verorab, PZN-06864859, 0.5 ml, 1 ID, ZNR PEI.H.12166.01.1 (1)",2026-09-23T20:53:08.735910,
DE,Germany,PEI,Verorab,"Tollwut-Impfstoff (Virusimpfstoff, inaktiviert)",,,06864859,,,2024-08-01,2024-08-09,resolved,,archive_standard_reise_2024,ab der Geburt,Sanofi Pasteur Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,09.08.2024,"Alternative Impfoptionen: Rabipur 01.08.2024 - 09.08.2024 Rabipur in PharmNet.Bund Verorab in PharmNet.Bund | Verorab, PZN-06864859, 0.5 ml, 1 ID, ZNR PEI.H.12166.01.1 (1)",2026-09-23T20:53:08.735978,
DE,Germany,PEI,Bexsero,"Impfstoff gegen Meningokokken der Gruppe B (rDNA, Komponenten, adsorbiert)",,,09461122,,,2025-05-19,2025-06-19,resolved,,archive_grundimmunisierung_2025,ab 2 Monaten,GlaxoSmithKline Vaccines S.r.l. Tel: 0800 1223355 E-Mail: service.info@gsk.com,19.06.2025,"Alternative Impfoptionen: Bexsero, 5 ml, ZNR EU/1/12/812/004 19.05.2025 - 19.06.2025 Bexsero, PZN-17292981 19.05.2025 - 19.06.2025 Bexsero European Public Assessment Report | Bexsero, PZN-09461122, 0.5 ml, ZNR EU/1/12/812/001",2026-09-23T20:53:08.879073,
DE,Germany,PEI,Boostrix Polio,"Diphtherie  Tetanus  Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,00762081,,,2025-07-04,2025-11-27,resolved,,archive_grundimmunisierung_2025,ab 3 Jahren,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,27.11.2025,"Alternative Impfoptionen: Boostrix Polio, 5 ml, ZNR PEI.H.02950.01.1 (2) 04.07.2025 - 27.11.2025 Boostrix Polio, PZN-00762098 04.07.2025 - 27.11.2025 Boostrix Polio in PharmNet.Bund | Boostrix Polio, PZN-00762081, 0.5 ml, ZNR PEI.H.02950.01.1 (1)",2026-09-23T20:53:08.879154,
DE,Germany,PEI,Engerix-B Kinder,"Hepatitis B Impfstoff (rDNA), Virusimpfstoff inaktiviert",,,06155442,,,2025-11-21,2025-12-08,resolved,,archive_grundimmunisierung_2025,ab der Geburt bis 15 Jahre,GlaxoSmithKline GmbH & Co. KG Tel: 0800 1223355 E-Mail: service.info@gsk.com,08.12.2025,"Alternative Impfoptionen: Engerix-B Kinder, 0.5 ml, ZNR 593a/93 (1) 21.11.2025 - 08.12.2025 Engerix-B Kinder, PZN-06155413 21.11.2025 - 08.12.2025 Engerix-B Kinder in PharmNet.Bund | Engerix-B Kinder, PZN-06155442, 5 ml, ZNR 593a/93 (5)",2026-09-23T20:53:08.879221,
DE,Germany,PEI,Hexyon,"Diphtherie Tetanus Pertussis (azellulÃ¤r, aus Komponenten), Hepatitis b (rDNA), Poliomyelitis (inaktiviert), Haemophilus influenzae Typ b (konjugiert)Adsorbat Impfstoff",,,07121511,,,2025-09-15,2025-10-07,resolved,,archive_grundimmunisierung_2025,ab 6 Wochen,Sanofi Winthrop Industrie Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,07.10.2025,"Alternative Impfoptionen: Hexyon, 25 ml, ZNR EU/1/13/829/009 15.09.2025 - 07.10.2025 Hexyon, PZN-07121304 15.09.2025 - 07.10.2025 Hexyon, PZN-10986663 15.09.2025 - 07.10.2025 Hexyon European Public Assessment Report | Hexyon, PZN-07121511, 5 ml, ZNR EU/1/13/829/003",2026-09-23T20:53:08.879291,
DE,Germany,PEI,Repevax,"Diphtherie Tetanus Pertussis (azellulÃ¤r, aus Komponenten) Poliomyelitis (inaktiviert) Adsorbat Impfstoff",,,02042965,,,2025-07-18,2025-07-30,resolved,,archive_grundimmunisierung_2025,ab 3 Jahren,Sanofi Winthrop Industrie Tel: 0800 54 54 010 E-Mail: MedInfo.de@Sanofi.com,30.07.2025,"Alternative Impfoptionen: Repevax, PZN-02042959 18.07.2025 - 30.07.2025 Repevax in PharmNet.Bund | Repevax, PZN-02042965, 5 ml, ZNR PEI.H.02354.01.1 (2)",2026-09-23T20:53:08.879350,
