country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at,atc_code,prk
RO,Romania,ANMDMR,HUMULIN M3 KwikPen 100 UI/ml,INSULINE UMANE,100UI/ml,SUSP. INJ.,LILLY FRANCE S.A.S.,FRANTA,2025-05-22,2025-05-22,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-21T13:23:19.617665,A10AB01,
RO,Romania,ANMDMR,KOVALTRY 500 UI,OCTOCOG ALFA,500UI,PULB.+SOLV. PT. SOL. INJ.,BAYER AG,GERMANIA,2025-05-23,2025-05-23,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2027",Motive comerciale,2026-09-21T13:23:19.617672,B02BD02,
RO,Romania,ANMDMR,KOVALTRY 1000 UI,OCTOCOG ALFA,1000UI,PULB.+SOLV. PT. SOL. INJ.,BAYER AG,GERMANIA,2025-05-23,2025-05-23,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2027",Motive comerciale,2026-09-21T13:23:19.617679,B02BD02,57703
RO,Romania,ANMDMR,VAXIGRIP TETRA,VACCIN GRIPAL INACTIVAT,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",SANOFI PASTEUR,FRANTA,2025-06-05,2025-06-05,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.617686,J07BB02,229253
RO,Romania,ANMDMR,TEREBYO 14 mg,TERIFLUNOMIDUM,14mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-06-05,2025-06-05,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-21T13:23:19.617693,L04AA24,
RO,Romania,ANMDMR,EFLUELDA TETRA,VACCIN GRIPAL INACTIVAT,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",SANOFI PASTEUR,FRANTA,2025-06-05,2025-06-05,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.617701,J07BB02,
RO,Romania,ANMDMR,"SIGNIFOR 0,9 mg",PASIREOTIDUM,"0,9mg",SOL. INJ.,RECORDATI RARE DISEASES,FRANTA,2025-06-13,2025-06-13,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive comerciale,2026-09-21T13:23:19.617708,H01CB05,103527
RO,Romania,ANMDMR,"SIGNIFOR 0,6 mg",PASIREOTIDUM,"0,6mg",SOL. INJ.,RECORDATI RARE DISEASES,FRANTA,2025-06-13,2025-06-13,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive comerciale,2026-09-21T13:23:19.617715,H01CB05,103519
RO,Romania,ANMDMR,"SIGNIFOR 0,3 mg",PASIREOTIDUM,"0,3mg",SOL. INJ.,RECORDATI RARE DISEASES,FRANTA,2025-06-13,2025-06-13,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive comerciale,2026-09-21T13:23:19.617722,H01CB05,
RO,Romania,ANMDMR,"BENDAMUSTINA ACCORD 2,5 mg/ml",BENDAMUSTINUM,"2,5mg/ml",PULB. PT. CONC. PT. SOL. PERF.,ACCORD HEALTHCARE POLSKA SP. Z.O.O.,POLONIA,2025-06-16,2025-06-16,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2025",Motive de fabricatie,2026-09-21T13:23:19.617729,L01BC03,
RO,Romania,ANMDMR,REMINYL 4 mg/ml,GALANTAMINUM,4mg/ml,SOL. ORALA,JANSSEN PHARMACEUTICA N.V.,BELGIA,2025-06-19,2025-06-19,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617736,N06DA04,
RO,Romania,ANMDMR,INFLUVAC TETRA,VACCIN GRIPAL INACTIVAT,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",VIATRIS HEALTHCARE LIMITED,IRLANDA,2025-06-25,2025-06-25,,permanent_discontinuation,"Discontinuitate permanenta din
Septembrie 2025",Motive comerciale,2026-09-21T13:23:19.617742,J07BB02,229520
RO,Romania,ANMDMR,SOLIAN 400 mg,AMISULPRIDUM,400mg,COMPR. FILM.,SANOFI ROMANIA S.R.L.,ROMANIA,2025-06-27,2025-06-27,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617749,N05AL05,133361
RO,Romania,ANMDMR,"GILENYA 0,25 mg",FINGOLIMODUM,"0,25mg",CAPS.,NOVARTIS EUROPHARM LIMITED,IRLANDA,2025-06-30,2025-06-30,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617756,L04AE01,196401
RO,Romania,ANMDMR,ATOFAB 10 mg,ATOMOXETINUM,10mg,CAPS.,LANNACHER HEILMITTEL GES.M.B.H,AUSTRIA,2025-06-30,2025-06-30,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-21T13:23:19.617765,N06BA09,76708
RO,Romania,ANMDMR,NUTRIFLEX OMEGA SPECIAL NOVO,COMBINATII,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2025-07-02,2025-07-02,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617772,,
RO,Romania,ANMDMR,NUTRIFLEX OMEGA PLUS NOVO,COMBINATII,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2025-07-02,2025-07-02,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617779,,
RO,Romania,ANMDMR,"TRABECTEDIN TEVA 0,25 mg",TRABECTEDINUM,"0,25mg",PULB. PT. CONC. PT. SOL. PERF.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-07-04,2025-07-04,,temporary_discontinuation,"Discontinuitate temporara din
Ianuarie 2026",Motive de fabricatie,2026-09-21T13:23:19.617789,L01CX01,107654
RO,Romania,ANMDMR,PEMETREXED DITROMETAMINA DR. REDDY'S 500 mg,PEMETREXEDUM,500mg,PULB. PT. CONC. PT. SOL. PERF.,DR. REDDY'S LABORATORIES ROMANIA S.R.L.,ROMANIA,2025-07-04,2025-07-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive de fabricatie,2026-09-21T13:23:19.617796,L01BA04,138088
RO,Romania,ANMDMR,PARACETAMOL INFOMED 10 mg/ml,PARACETAMOLUM,10mg/ml,SOL. PERF.,INFOMED FLUIDS S.R.L.,ROMANIA,2025-07-09,2025-07-09,,temporary_discontinuation,"Discontinuitate temporara din
Noiembrie 2025",Motive comerciale,2026-09-21T13:23:19.617804,N02BE01,
RO,Romania,ANMDMR,"NUROFEN PLUS 200 mg+12,80 mg",COMBINATII (IBUPROFENUM+CODEINUM),"200mg+12,80mg",COMPR. FILM.,RECKITT BENCKISER (ROMANIA) S.R.L.,ROMANIA,2025-07-09,2025-07-09,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617810,,
RO,Romania,ANMDMR,CLINDAMICINA HAMELN 150 mg/ml,CLINDAMYCINUM,150mg/ml,SOL. INJ./PERF.,HAMELN PHARMA GMBH,GERMANIA,2025-07-21,2025-07-21,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.617817,J01FF01,4693
RO,Romania,ANMDMR,TOBRAMICINA SUN 300 mg,TOBRAMYCINUM,300mg/5ml,"SOL. DE INHALAT PRIN
NEBULIZATOR","SUN PHARMACEUTICAL INDUSTRIES EUROPE
B.V.",OLANDA,2025-07-29,2025-07-29,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive de fabricatie,2026-09-21T13:23:19.617824,J01FA06,
RO,Romania,ANMDMR,"FIBROVEIN 0,5%",NATRII TETRADECYL SULPHAT,"0,5%",SOL. INJ.,STD PHARMACEUTICAL (IRELAND) LIMITED,IRLANDA,2025-07-30,2025-07-30,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-21T13:23:19.617834,,
RO,Romania,ANMDMR,ANDROCUR 50 mg,CYPROTERONUM,50mg,COMPR.,BAYER AG,GERMANIA,2025-08-08,2025-08-08,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.617841,L02BA01,
RO,Romania,ANMDMR,ROSUVASTATINA TEVA 20 mg,ROSUVASTATINUM,20mg,COMPR. FILM.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-08-19,2025-08-19,,permanent_discontinuation,"Discontinuitate permanenta din
August 2026",Motive comerciale,2026-09-21T13:23:19.617848,C10AA07,201057
RO,Romania,ANMDMR,ROSUVASTATINA TEVA 10 mg,ROSUVASTATINUM,10mg,COMPR. FILM.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-08-19,2025-08-19,,permanent_discontinuation,"Discontinuitate permanenta din
August 2026",Motive comerciale,2026-09-21T13:23:19.617855,C10AA07,201049
RO,Romania,ANMDMR,ITRACONAZOL ARENA 100 mg,ITRACONAZOLUM,100mg,CAPS.,ARENA GROUP S.A.,ROMANIA,2025-08-19,2025-08-19,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-21T13:23:19.617864,J02AC02,32336
RO,Romania,ANMDMR,THIOPENTAL SODIC PANPHARMA 500 mg,THIOPENTALUM,500mg,PULB. PT. SOL. INJ.,PANPHARMA,FRANTA,2025-08-20,2025-08-20,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-21T13:23:19.617873,N01AG01,
RO,Romania,ANMDMR,THIOPENTAL SODIUM EIPICO 500 mg,THIOPENTALUM,500mg,PULB. PT. SOL. INJ.,E.I.P.I.CO MED S.R.L.,ROMANIA,2025-08-27,2025-08-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-21T13:23:19.617880,N01AG01,
RO,Romania,ANMDMR,THIOPENTAL SODIUM EIPICO 1 g,THIOPENTALUM,1g,PULB. PT. SOL. INJ.,E.I.P.I.CO MED S.R.L.,ROMANIA,2025-08-27,2025-08-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-21T13:23:19.617887,N01AG01,
RO,Romania,ANMDMR,VITAMINA A 50000 UI,RETINOLUM,50000UI,CAPS. MOI,PHARCO IMPEX 93 S.R.L.,ROMANIA,2025-09-16,2025-09-16,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.617894,D05BA01,
RO,Romania,ANMDMR,SUNITINIB G.L. PHARMA 50 mg,SUNITINIBUM,50mg,CAPS.,G.L. PHARMA GMBH,AUSTRIA,2025-09-26,2025-09-26,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-21T13:23:19.617902,L01EX01,214213
RO,Romania,ANMDMR,SUNITINIB G.L. PHARMA 25 mg,SUNITINIBUM,25mg,CAPS.,G.L. PHARMA GMBH,AUSTRIA,2025-09-26,2025-09-26,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-21T13:23:19.617908,L01EX01,214205
RO,Romania,ANMDMR,"SUNITINIB G.L. PHARMA 12,5 mg",SUNITINIBUM,"12,5mg",CAPS.,G.L. PHARMA GMBH,AUSTRIA,2025-09-26,2025-09-26,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-21T13:23:19.617917,L01EX01,214191
RO,Romania,ANMDMR,PREDNISONA-RICHTER 5 mg,PREDNISONUM,5mg,COMPR.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2025-09-29,2025-09-29,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2026",Motive de fabricatie,2026-09-21T13:23:19.617924,H02AB06,30449
RO,Romania,ANMDMR,IMNOVID 4 mg,POMALIDOMIDUM,4mg,CAPS.,BRISTOL-MYERS SQUIBB PHARMA EEIG,IRLANDA,2025-10-01,2025-10-01,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-21T13:23:19.617931,L04AX06,107549
RO,Romania,ANMDMR,IMNOVID 3 mg,POMALIDOMIDUM,3mg,CAPS.,BRISTOL-MYERS SQUIBB PHARMA EEIG,IRLANDA,2025-10-01,2025-10-01,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-21T13:23:19.617938,L04AX06,107530
RO,Romania,ANMDMR,SOLIAN 200 mg,AMISULPRIDUM,200mg,COMPR.,SANOFI ROMANIA S.R.L.,ROMANIA,2025-10-02,2025-10-02,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2026",Motive comerciale,2026-09-21T13:23:19.617946,N05AL05,133388
RO,Romania,ANMDMR,SULFAT DE ATROPINA TAKEDA 1 mg/ml,ATROPINUM,1mg/ml,SOL. INJ.,TAKEDA GmbH,GERMANIA,2025-10-03,2025-10-03,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-21T13:23:19.617954,A04AA01,
RO,Romania,ANMDMR,"LYSTHENON 0,1 g/5 ml",SUXAMETHONII CHLORIDUM,"0,1g/5ml",SOL. INJ.,TAKEDA AUSTRIA GMBH,AUSTRIA,2025-10-03,2025-10-03,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-21T13:23:19.617961,M03AC02,
RO,Romania,ANMDMR,UNIQUET 50 mg,QUETIAPINUM,50mg,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2025-10-09,2025-10-09,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-21T13:23:19.617970,N05AH04,84182
RO,Romania,ANMDMR,BITINEX 60 mg,ATOMOXETINUM,60mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2025-10-10,2025-10-10,,temporary_discontinuation,"Discontinuitate temporara din
Septembrie 2026",Motive de fabricatie,2026-09-21T13:23:19.617979,N06BA09,76740
RO,Romania,ANMDMR,BITINEX 40 mg,ATOMOXETINUM,40mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2025-10-10,2025-10-10,,temporary_discontinuation,"Discontinuitate temporara din
Septembrie 2026",Motive de fabricatie,2026-09-21T13:23:19.617989,N06BA09,76732
RO,Romania,ANMDMR,BITINEX 25 mg,ATOMOXETINUM,25mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2025-10-10,2025-10-10,,temporary_discontinuation,"Discontinuitate temporara din
Septembrie 2026",Motive de fabricatie,2026-09-21T13:23:19.617998,N06BA09,76724
RO,Romania,ANMDMR,FLUDARABINA TEVA 25 mg/ml,FLUDARABINUM,25mg/ml,PULB. PT. SOL. INJ./PERF.,TEVA B.V.,OLANDA,2025-10-13,2025-10-13,,temporary_discontinuation,"Discontinuitate temporara din
Decembrie 2025",Motive de fabricatie,2026-09-21T13:23:19.618008,L01BC02,
RO,Romania,ANMDMR,JAZETA 25 mg/ml,SITAGLIPTINUM,25mg/ml,SOL. ORALA,"ZENTIVA, K.S.",REPUBLICA CEHA,2025-10-15,2025-10-15,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.618015,A10BH01,
RO,Romania,ANMDMR,PALIPERIDONA TEVA 150 mg,PALIPERIDONUM,150mg,SUSP. INJ. CU ELIB. PREL.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-20,2025-10-20,,temporary_discontinuation,"Discontinuitate temporara din
Mai 2026",Motive de fabricatie,2026-09-21T13:23:19.618024,N05AX13,96997
RO,Romania,ANMDMR,PALIPERIDONA TEVA 100 mg,PALIPERIDONUM,100mg,SUSP. INJ. CU ELIB. PREL.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-20,2025-10-20,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-21T13:23:19.618033,N05AX13,96989
RO,Romania,ANMDMR,COLDREX SINUS EXTRA 500 mg/3 mg/50 mg,"COMBINATII
(PARACETAMOLUM+CHLORPHENAMINUM+PSEUDOEP",500mg/3mg/50mg,COMPR.,SANOSAN S.R.L.,ROMANIA,2025-10-22,2025-10-22,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.618040,,
RO,Romania,ANMDMR,ZINNAT 125 mg,CEFUROXIMUM,125mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-23,2025-10-23,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.618047,J01DC02,
RO,Romania,ANMDMR,LEPTOPROL 5 mg,LEUPRORELINUM,5mg,IMPLANT,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-23,2025-10-23,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.618054,L02AE02,93769
RO,Romania,ANMDMR,BIXODALAN 250 mg,ABIRATERONUM,250mg,COMPR. FILM.,SANDOZ S.R.L.,ROMANIA,2025-10-23,2025-10-23,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-21T13:23:19.618061,L02BG03,45020
RO,Romania,ANMDMR,SUNITINIB TEVA 50 mg,SUNITINIBUM,50mg,CAPS.,TEVA B.V.,TARILE DE JOS,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2025",Motive comerciale,2026-09-21T13:23:19.618068,L01EX01,214213
RO,Romania,ANMDMR,SUNITINIB TEVA 25 mg,SUNITINIBUM,25mg,CAPS.,TEVA B.V.,TARILE DE JOS,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.618075,L01EX01,214205
RO,Romania,ANMDMR,"SUNITINIB TEVA 12,5 mg",SUNITINIBUM,"12,5mg",CAPS.,TEVA B.V.,TARILE DE JOS,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-21T13:23:19.618082,L01EX01,214191
RO,Romania,ANMDMR,"SOLIFENACIN/TAMSULOSIN TEVA 6 mg/0,4 mg","COMBINATII (SOLIFENACINUM
SUCCINATE+TAMSULOSINUM)","6mg/0,4mg",COMPR. CU ELIB. MODIF.,TEVA B.V.,OLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2025",Motive comerciale,2026-09-21T13:23:19.618089,,
RO,Romania,ANMDMR,SINDRONAT 300 mg/5 ml,ACIDUM CLODRONICUM,300mg/5ml,CONC. PT. SOL. PERF.,TEVA B.V.,OLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2025",Motive de fabricatie,2026-09-21T13:23:19.618097,M05BX01,
RO,Romania,ANMDMR,MEGESIN 160 mg,MEGESTROLUM,160mg,COMPR.,TEVA B.V.,OLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive de fabricatie,2026-09-21T13:23:19.618104,L02AB02,
RO,Romania,ANMDMR,LOPINAVIR/RITONAVIR MYLAN 200 mg/50 mg,LOPINAVIRUM+RITONAVIRUM,200mg/50mg,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2026",Motive comerciale,2026-09-21T13:23:19.618111,,
RO,Romania,ANMDMR,ATORVASTATINA GEMAX PHARMA 40 mg,ATORVASTATINUM,40mg,COMPR. FILM.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-07,2025-11-07,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-21T13:23:19.618118,C10AA05,98620
RO,Romania,ANMDMR,VABYSMO 120 mg/ml,FARICIMABUM,120mg/ml,SOL. INJ.,ROCHE REGISTRATION GMBH,GERMANIA,2025-11-11,2025-11-11,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-21T13:23:19.618126,S01LA09,218413
RO,Romania,ANMDMR,DARUNAVIR MYLAN 800 mg,DARUNAVIRUM,800mg,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-11-12,2025-11-12,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2026",Motive comerciale,2026-09-21T13:23:19.618133,J05AE10,167398
RO,Romania,ANMDMR,DARUNAVIR MYLAN 600 mg,DARUNAVIRUM,600mg,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-11-12,2025-11-12,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2026",Motive comerciale,2026-09-21T13:23:19.618139,J05AE10,167371
RO,Romania,ANMDMR,VITAMINA C GALENIKA 100 mg/ml,ACIDUM ASCORBICUM,100mg/ml,SOL. INJ./PERF.,GALENIKA INTERNATIONAL KFT.,UNGARIA,2025-11-13,2025-11-13,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-21T13:23:19.618148,A11GA01,21326
RO,Romania,ANMDMR,METRONIDAZOL VIOSER 500 mg/100 ml,METRONIDAZOLUM,5mg/ml,SOL. PERF.,"VIOSER S.A. PARENTERAL SOLUTIONS
INDUSTRY",GRECIA,2025-11-13,2025-11-13,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-09-21T13:23:19.618157,A01AB03,
RO,Romania,ANMDMR,REMUREL 20 mg/ml,GLATIRAMER ACETAT,20mg/ml,"SOL. INJ. IN SERINGA
PREUMPLUTA",LABORMED PHARMA S.A.,ROMANIA,2025-11-14,2025-11-14,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-21T13:23:19.618164,L03AX13,74284
RO,Romania,ANMDMR,"TRAMADOL/PARACETAMOL MEDREG 37,5 mg/325
mg",COMBINATII (TRAMADOLUM+PARACETAMOLUM),"37,5mg/325mg",COMPR. FILM.,MEDREG S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive de fabricatie,2026-09-21T13:23:19.618171,,
RO,Romania,ANMDMR,"TAMSULOSIN GEMAX PHARMA 0,4 mg",TAMSULOSINUM,"0,4mg",CAPS. CU ELIB. PREL.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive de fabricatie,2026-09-21T13:23:19.618178,G04CA02,41068
RO,Romania,ANMDMR,SPIRONOLACTONA GEMAX PHARMA 25 mg,SPIRONOLACTONUM,25mg,COMPR. FILM.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive de fabricatie,2026-09-21T13:23:19.618185,C03DA01,3662
RO,Romania,ANMDMR,OMEPRAZOL GEMAX PHARMA 20 mg,OMEPRAZOLUM,20mg,CAPS. GASTROREZ.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive de fabricatie,2026-09-21T13:23:19.618192,A02BC01,60062
RO,Romania,ANMDMR,MONTELUKAST GEMAX PHARMA 10 mg,MONTELUKASTUM,10mg,COMPR. FILM.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Martie 2026",Motive de fabricatie,2026-09-21T13:23:19.618199,R03DC03,52051
RO,Romania,ANMDMR,METOPROLOL GEMAX PHARMA 50 mg,METOPROLOLUM,50mg,COMPR. FILM.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive de fabricatie,2026-09-21T13:23:19.618206,C07AB02,3158
RO,Romania,ANMDMR,METOPROLOL GEMAX PHARMA 100 mg,METOPROLOLUM,100mg,COMPR. FILM.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive de fabricatie,2026-09-21T13:23:19.618212,C07AB02,7226
RO,Romania,ANMDMR,METFORMIN GEMAX PHARMA 500 mg,METFORMINUM,500mg,COMPR. FILM.,GEMAX PHARMA S.R.O,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive de fabricatie,2026-09-21T13:23:19.618219,A10BA02,1090
RO,Romania,ANMDMR,METFORMIN GEMAX PHARMA 1000 mg,METFORMINUM,1000mg,COMPR. FILM.,GEMAX PHARMA S.R.O,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-21T13:23:19.618228,A10BA02,60674
RO,Romania,ANMDMR,HEXACIMA,VACCIN COMBINAT DTPA-HBV-IPV+HIB,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",SANOFI WINTHROP INDUSTRIE,FRANTA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2027",Motive comerciale,2026-09-21T13:23:19.618237,J07CA03,
RO,Romania,ANMDMR,GLICLAZIDA GEMAX PHARMA 60 mg,GLICLAZIDUM,60mg,COMPR. CU ELIB. PREL.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive de fabricatie,2026-09-21T13:23:19.618244,A10BB09,141925
RO,Romania,ANMDMR,FUROSEMID GEMAX PHARMA 40 mg,FUROSEMIDUM,40mg,COMPR.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive de fabricatie,2026-09-21T13:23:19.618251,C03CA01,5967
RO,Romania,ANMDMR,CASARO 8 mg,CANDESARTANUM CILEXETIL,8mg,COMPR.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2026",Motive de fabricatie,2026-09-21T13:23:19.618258,C09CA06,48402
RO,Romania,ANMDMR,CASARO 32 mg,CANDESARTANUM CILEXETIL,32mg,COMPR.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive de fabricatie,2026-09-21T13:23:19.618264,C09CA06,76376
RO,Romania,ANMDMR,CASARO 16 mg,CANDESARTANUM CILEXETIL,16mg,COMPR.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Aprilie 2026",Motive de fabricatie,2026-09-21T13:23:19.618271,C09CA06,48410
RO,Romania,ANMDMR,BISOPROLOL GEMAX PHARMA 5 mg,BISOPROLOLUM,5mg,COMPR.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-25,2025-11-25,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive de fabricatie,2026-09-21T13:23:19.618278,C07AB07,25534
